date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/3/2026,Wednesday,PKX,arrival,10:05,CZ3117,China Southern,Duration: 2h 5m,08:00 - 10:05,"618 miles, 994 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3117_08001005,text,True,2026-02-15T15:02:12.688227
18/3/2026,Wednesday,PKX,arrival,10:10,KN5362,China United Airlines,Duration: 3h 0m,07:10 - 10:10,"1147 miles, 1846 km",Boeing 737 Passenger,178,MU 8114,,Meal (none specific),260318_KN5362_07101010,text,True,2026-02-15T15:02:13.052971
18/3/2026,Wednesday,PKX,arrival,10:10,MF8374,XiamenAir,Duration: 2h 25m,07:45 - 10:10,"807 miles, 1298 km",Boeing 737-800 Passenger,172,3U 2486 /CZ 4285 /G5 9300 /HO 7149 /MU 4689 /NS 8374,,Meal (none specific),260318_MF8374_07451010,text,True,2026-02-15T15:02:13.417346
18/3/2026,Wednesday,PKX,arrival,10:10,MU6135,China Eastern,Duration: 2h 0m,08:10 - 10:10,"549 miles, 883 km",Airbus A320neo,158,KN 6703 /CZ 1900 /MF 7447 /EY 5801,,Meal (none specific),260318_MU6135_08101010,text,True,2026-02-15T15:02:13.782098
18/3/2026,Wednesday,PKX,arrival,10:15,CA8618,Air China,Duration: 2h 50m,07:25 - 10:15,"1117 miles, 1797 km",Airbus A320,158,ZH 4882,,Meal (none specific),260318_CA8618_07251015,text,True,2026-02-15T15:02:14.148203
18/3/2026,Wednesday,PKX,arrival,10:20,CA8388,Air China,Duration: 2h 20m,08:00 - 10:20,"730 miles, 1175 km",Boeing 737-800 Passenger,167,ZH 4794,,Meal (none specific),260318_CA8388_08001020,text,True,2026-02-15T15:02:14.520309
18/3/2026,Wednesday,PKX,arrival,10:20,CZ8976,China Southern,Duration: 2h 30m,07:50 - 10:20,"730 miles, 1175 km",Airbus A321,188,,,Meal (none specific),260318_CZ8976_07501020,text,True,2026-02-15T15:02:14.889107
18/3/2026,Wednesday,PKX,arrival,10:20,KN5302,China United Airlines,Duration: 2h 55m,07:25 - 10:20,"1158 miles, 1863 km",Boeing 737 Passenger,178,MU 8094,,Meal (none specific),260318_KN5302_07251020,text,True,2026-02-15T15:02:15.258194
18/3/2026,Wednesday,PKX,arrival,10:20,MU2811,China Eastern,Duration: 2h 0m,08:20 - 10:20,"557 miles, 896 km",Airbus A320neo,158,KN 6471 /CZ 1916 /MF 3417,,Meal (none specific),260318_MU2811_08201020,text,True,2026-02-15T15:02:15.609081
18/3/2026,Wednesday,PKX,arrival,10:25,HO1257,Juneyao Airlines,Duration: 2h 20m,08:05 - 10:25,"655 miles, 1054 km",Airbus A320,159,3U 4537 /MF 7704 /MU 3746 /CZ 156 /ZH 5147,,Meal (none specific),260318_HO1257_08051025,text,True,2026-02-15T15:02:15.984264
18/3/2026,Wednesday,PKX,arrival,10:25,KN5988,China United Airlines,Duration: 2h 10m,08:15 - 10:25,"655 miles, 1054 km",Boeing 737 Passenger,178,MU 8244,,Meal (none specific),260318_KN5988_08151025,text,True,2026-02-15T15:02:16.339953
18/3/2026,Wednesday,PKX,arrival,10:25,MU6654,China Eastern,Duration: 2h 25m,08:00 - 10:25,"933 miles, 1501 km",Airbus A321,177,KN 6774 /HO 5646 /MF 2224 /EY 5888,,Meal (none specific),260318_MU6654_08001025,text,True,2026-02-15T15:02:16.700231
18/3/2026,Wednesday,PKX,arrival,10:30,CA8622,Air China,Duration: 1h 15m,09:15 - 10:30,"307 miles, 494 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260318_CA8622_09151030,text,True,2026-02-15T15:02:17.066329
18/3/2026,Wednesday,PKX,arrival,10:30,MU6662,China Eastern,Duration: 3h 10m,07:20 - 10:30,"1182 miles, 1902 km",Airbus A321,177,KN 6776 /MF 2226 /EY 5937,,Meal (none specific),260318_MU6662_07201030,text,True,2026-02-15T15:02:17.456355
18/3/2026,Wednesday,PKX,arrival,10:35,CZ8890,China Southern,Duration: 2h 25m,08:10 - 10:35,"655 miles, 1054 km",Airbus A321,188,,,Meal (none specific),260318_CZ8890_08101035,text,True,2026-02-15T15:02:17.814239
18/3/2026,Wednesday,PKX,arrival,10:35,OQ2001,Chongqing Airlines,Duration: 2h 30m,08:05 - 10:35,"879 miles, 1414 km",Airbus A320,175,,,Meal (none specific),260318_OQ2001_08051035,text,True,2026-02-15T15:02:18.166892
18/3/2026,Wednesday,PKX,arrival,10:40,CZ6145,China Southern,Duration: 2h 10m,08:30 - 10:40,"572 miles, 920 km",Airbus A320,158,,,Meal (none specific),260318_CZ6145_08301040,text,True,2026-02-15T15:02:18.535192
18/3/2026,Wednesday,PKX,arrival,10:40,CZ316,China Southern,Duration: 2h 15m,09:25 - 10:40,"563 miles, 906 km",Airbus A321,188,,,Meal (none specific),260318_CZ316_09251040,text,True,2026-02-15T15:02:18.900248
18/3/2026,Wednesday,PKX,arrival,10:40,MF8454,XiamenAir,Duration: 2h 25m,08:15 - 10:40,"879 miles, 1414 km",Boeing 737-800 Passenger,172,MU 4699 /HO 7217 /G5 9126 /3U 2560 /NS 8454 /CZ 4359,,Meal (none specific),260318_MF8454_08151040,text,True,2026-02-15T15:02:19.941872
18/3/2026,Wednesday,PKX,arrival,10:45,CZ3171,China Southern,Duration: 3h 15m,07:30 - 10:45,"1182 miles, 1902 km",Airbus A330-300,283,,,Meal (none specific),260318_CZ3171_07301045,text,True,2026-02-15T15:02:20.349329
18/3/2026,Wednesday,PKX,arrival,10:45,MF8115,XiamenAir,Duration: 2h 45m,08:00 - 10:45,"961 miles, 1546 km",Boeing 737MAX 8 Passenger,177,MU 4654 /G5 9219 /3U 2279 /NS 8115 /CZ 4078 /KL 3765,,Meal (none specific),260318_MF8115_08001045,text,True,2026-02-15T15:02:20.690356
18/3/2026,Wednesday,PKX,arrival,10:50,MU2451,China Eastern,Duration: 1h 55m,08:55 - 10:50,"618 miles, 994 km",Boeing 737-500 (winglets) Passenger,168,KN 6415 /MF 3245,,Meal (none specific),260318_MU2451_08551050,text,True,2026-02-15T15:02:21.065952
18/3/2026,Wednesday,PKX,arrival,10:55,CZ6219,China Southern,Duration: 2h 30m,08:25 - 10:55,"679 miles, 1093 km",Airbus A320neo,166,,,Meal (none specific),260318_CZ6219_08251055,text,True,2026-02-15T15:02:21.455102
18/3/2026,Wednesday,PKX,arrival,10:55,CZ8812,China Southern,Duration: 2h 40m,08:15 - 10:55,"845 miles, 1360 km",Airbus A321neo,198,,,Meal (none specific),260318_CZ8812_08151055,text,True,2026-02-15T15:02:21.853966
18/3/2026,Wednesday,PKX,arrival,10:55,MU6302,China Eastern,Duration: 3h 0m,07:55 - 10:55,"1134 miles, 1825 km",Boeing 737-500 (winglets) Passenger,168,KN 6731 /MF 7505 /SV 6851,,Meal (none specific),260318_MU6302_07551055,text,True,2026-02-15T15:02:22.274235
18/3/2026,Wednesday,PKX,arrival,10:55,MU2103,China Eastern,Duration: 1h 55m,09:00 - 10:55,"552 miles, 888 km",Airbus A320,158,KN 6375 /MF 3002,,Meal (none specific),260318_MU2103_09001055,text,True,2026-02-15T15:02:22.700903
18/3/2026,Wednesday,PKX,arrival,11:00,CA8666,Air China,Duration: 2h 0m,09:00 - 11:00,"572 miles, 920 km",Boeing 737-800 Passenger,167,ZH 4924,,Meal (none specific),260318_CA8666_09001100,text,True,2026-02-15T15:02:23.088316
18/3/2026,Wednesday,PKX,arrival,11:00,CZ6129,China Southern,Duration: 1h 30m,09:30 - 11:00,"279 miles, 449 km",Airbus A321,188,,,Meal (none specific),260318_CZ6129_09301100,text,True,2026-02-15T15:02:24.248401
18/3/2026,Wednesday,PKX,arrival,11:00,CZ3681,China Southern,Duration: 3h 0m,08:00 - 11:00,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3681_08001100,text,True,2026-02-15T15:02:24.642748
18/3/2026,Wednesday,PKX,arrival,11:10,CA8648,Air China,Duration: 2h 55m,08:15 - 11:10,"1273 miles, 2048 km",Boeing 737MAX 8 Passenger,176,ZH 4908,,Meal (none specific),260318_CA8648_08151110,text,True,2026-02-15T15:02:25.025225
18/3/2026,Wednesday,PKX,arrival,11:10,GY7101,Colorful GuiZhou Airlines,Duration: 2h 40m,08:30 - 11:10,"1059 miles, 1704 km",Airbus A320,159,,,Meal (none specific),260318_GY7101_08301110,text,True,2026-02-15T15:02:25.420201
18/3/2026,Wednesday,PKX,arrival,11:15,MF8113,XiamenAir,Duration: 2h 45m,08:30 - 11:15,"1029 miles, 1656 km",Boeing 737-800 Passenger,172,3U 2277 /CZ 4076 /G5 9217 /MU 4652 /NS 8113 /KL 3777,,Meal (none specific),260318_MF8113_08301115,text,True,2026-02-15T15:02:25.795048
18/3/2026,Wednesday,PKX,arrival,11:15,MU5701,China Eastern,Duration: 3h 15m,08:00 - 11:15,"1273 miles, 2048 km",Boeing 787-9,296,KN 6553 /MF 3963,,Meal (none specific),260318_MU5701_08001115,text,True,2026-02-15T15:02:26.197303
18/3/2026,Wednesday,PKX,arrival,11:15,RY8865,Jiangxi Airlines,Duration: 2h 15m,09:00 - 11:15,"752 miles, 1210 km",Boeing 737-800 Passenger,179,MF 2036 /NS 6865,,Meal (none specific),260318_RY8865_09001115,text,True,2026-02-15T15:02:26.577620
18/3/2026,Wednesday,PKX,arrival,11:25,CA8287,Air China,Duration: 1h 55m,09:30 - 11:25,"618 miles, 994 km",Airbus A320,158,ZH 4157,,Meal (none specific),260318_CA8287_09301125,text,True,2026-02-15T15:02:26.984863
18/3/2026,Wednesday,PKX,arrival,11:25,CZ8854,China Southern,Duration: 2h 20m,09:05 - 11:25,"684 miles, 1101 km",Airbus A321,188,,,Meal (none specific),260318_CZ8854_09051125,text,True,2026-02-15T15:02:27.381927
18/3/2026,Wednesday,PKX,arrival,11:25,CZ3277,China Southern,Duration: 3h 15m,08:10 - 11:25,"1271 miles, 2045 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ3277_08101125,text,True,2026-02-15T15:02:27.769218
18/3/2026,Wednesday,PKX,arrival,11:25,KN5596,China United Airlines,Duration: 1h 55m,09:30 - 11:25,"536 miles, 862 km",Boeing 737 Passenger,178,MU 8142,,Meal (none specific),260318_KN5596_09301125,text,True,2026-02-15T15:02:28.143935
18/3/2026,Wednesday,PKX,arrival,11:25,MU5129,China Eastern,Duration: 2h 20m,09:05 - 11:25,"655 miles, 1054 km",Airbus A320neo,158,CZ 1952 /KN 6497 /MF 3545 /QF 4001 /KL 8811 /SV 6617 /EY 5931,,Meal (none specific),260318_MU5129_09051125,text,True,2026-02-15T15:02:28.588534
18/3/2026,Wednesday,PKX,arrival,11:30,CZ5644,China Southern,Duration: 2h 35m,08:55 - 11:30,"879 miles, 1414 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ5644_08551130,text,True,2026-02-15T15:02:28.969343
18/3/2026,Wednesday,PKX,arrival,11:35,CZ8977,China Southern,Duration: 2h 15m,09:20 - 11:35,"736 miles, 1184 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260318_CZ8977_09201135,text,True,2026-02-15T15:02:29.359990
18/3/2026,Wednesday,PKX,arrival,11:35,DZ6203,Donghai Airlines,Duration: 2h 10m,09:25 - 11:35,"676 miles, 1088 km",Boeing 737 Passenger,173,,,Meal (none specific),260318_DZ6203_09251135,text,True,2026-02-15T15:02:29.730354
