date,day_name,airport,direction,time,flight,airline,duration,time_range,distance,aircraft,seats,codeshare,entertainment,meals,uid,airline_source,page_date_verified,scraped_at
18/2/2026,Wednesday,CAN,arrival,12:05,MU5309,China Eastern,Duration: 2h 25m,09:40 - 12:05,"734 miles, 1181 km",Airbus A321,177,HO 5462 /MF 3680,,Meal (none specific),260218_MU5309_09401205,text,True,2026-02-15T08:56:17.147762
18/2/2026,Wednesday,CAN,arrival,12:10,CZ362,China Southern,Duration: 2h 50m,08:20 - 12:10,"1066 miles, 1715 km",Boeing 737MAX 8 Passenger,175,3U 7040,,Meal (none specific),260218_CZ362_08201210,text,True,2026-02-15T08:56:17.417829
18/2/2026,Wednesday,CAN,arrival,12:10,CZ3512,China Southern,Duration: 2h 35m,09:35 - 12:10,"648 miles, 1043 km",Airbus A320,158,,,Meal (none specific),260218_CZ3512_09351210,text,True,2026-02-15T08:56:17.669206
18/2/2026,Wednesday,CAN,arrival,12:10,MU5251,China Eastern,Duration: 3h 30m,08:40 - 12:10,"998 miles, 1606 km",Boeing 737-500 (winglets) Passenger,168,G5 8537 /MF 3637,,Meal (none specific),260218_MU5251_08401210,text,True,2026-02-15T08:56:17.966290
18/2/2026,Wednesday,CAN,arrival,12:10,SQ850,Singapore Airlines,Duration: 4h 5m,08:05 - 12:10,"1654 miles, 2661 km",Boeing 787,337,ET 1332 /VA 5750,,Meal (none specific),260218_SQ850_08051210,text,True,2026-02-15T08:56:18.208587
18/2/2026,Wednesday,CAN,arrival,12:15,CZ352,China Southern,Duration: 4h 15m,08:00 - 12:15,"1654 miles, 2661 km",Airbus A321,188,3U 7026,,Meal (none specific),260218_CZ352_08001215,text,True,2026-02-15T08:56:18.450721
18/2/2026,Wednesday,CAN,arrival,12:15,K6668,Air Cambodia,Duration: 2h 50m,08:25 - 12:15,"1003 miles, 1614 km",Airbus A321,184,,,Meal (none specific),260218_K6668_08251215,text,True,2026-02-15T08:56:18.705700
18/2/2026,Wednesday,CAN,arrival,12:15,MU5796,China Eastern,Duration: 2h 5m,10:10 - 12:15,"603 miles, 970 km",Boeing 737 Passenger,168,MF 7316,,Meal (none specific),260218_MU5796_10101215,text,True,2026-02-15T08:56:18.958004
18/2/2026,Wednesday,CAN,arrival,12:20,CZ5354,China Southern,Duration: 2h 5m,10:15 - 12:20,"611 miles, 983 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ5354_10151220,text,True,2026-02-15T08:56:19.192308
18/2/2026,Wednesday,CAN,arrival,12:25,CZ366,China Southern,Duration: 4h 20m,08:05 - 12:25,"1632 miles, 2626 km",Boeing 737MAX 8 Passenger,175,MH 4482,,Meal (none specific),260218_CZ366_08051225,text,True,2026-02-15T08:56:19.438420
18/2/2026,Wednesday,CAN,arrival,12:25,CZ3812,China Southern,Duration: 2h 10m,10:15 - 12:25,"567 miles, 912 km",Airbus A320,158,,,Meal (none specific),260218_CZ3812_10151225,text,True,2026-02-15T08:56:19.686395
18/2/2026,Wednesday,CAN,arrival,12:25,MU2301,China Eastern,Duration: 2h 55m,09:30 - 12:25,"815 miles, 1311 km",Airbus A320neo,158,MF 3129,,Meal (none specific),260218_MU2301_09301225,text,True,2026-02-15T08:56:19.946838
18/2/2026,Wednesday,CAN,arrival,12:30,CA1321,Air China,Duration: 3h 30m,09:00 - 12:30,"1175 miles, 1891 km",Boeing 777-300,333,ZH 1321,,Meal (none specific),260218_CA1321_09001230,text,True,2026-02-15T08:56:20.213733
18/2/2026,Wednesday,CAN,arrival,12:35,CZ6301,China Southern,Duration: 4h 35m,08:00 - 12:35,"1398 miles, 2249 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ6301_08001235,text,True,2026-02-15T08:56:20.494589
18/2/2026,Wednesday,CAN,arrival,12:40,CA4347,Air China,Duration: 2h 10m,10:30 - 12:40,"603 miles, 970 km",Boeing 787-9,293,ZH 4647,,Meal (none specific),260218_CA4347_10301240,text,True,2026-02-15T08:56:20.792124
18/2/2026,Wednesday,CAN,arrival,12:40,CZ3320,China Southern,Duration: 2h 0m,10:40 - 12:40,"546 miles, 879 km",Airbus A320,158,,,Meal (none specific),260218_CZ3320_10401240,text,True,2026-02-15T08:56:21.025828
18/2/2026,Wednesday,CAN,arrival,12:40,CZ6341,China Southern,Duration: 4h 50m,07:50 - 12:40,"1596 miles, 2568 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ6341_07501240,text,True,2026-02-15T08:56:21.286487
18/2/2026,Wednesday,CAN,arrival,12:40,CZ5358,China Southern,Duration: 2h 45m,09:55 - 12:40,"846 miles, 1361 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ5358_09551240,text,True,2026-02-15T08:56:21.522596
18/2/2026,Wednesday,CAN,arrival,12:40,CZ3258,China Southern,Duration: 2h 25m,10:15 - 12:40,"784 miles, 1261 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3258_10151240,text,True,2026-02-15T08:56:21.814027
18/2/2026,Wednesday,CAN,arrival,12:45,CZ3482,China Southern,Duration: 2h 15m,10:30 - 12:45,"835 miles, 1344 km",Airbus A320,158,,,Meal (none specific),260218_CZ3482_10301245,text,True,2026-02-15T08:56:22.102440
18/2/2026,Wednesday,CAN,arrival,12:45,CZ5666,China Southern,Duration: 2h 10m,10:35 - 12:45,"643 miles, 1035 km",Airbus A321,188,,,Meal (none specific),260218_CZ5666_10351245,text,True,2026-02-15T08:56:22.414385
18/2/2026,Wednesday,CAN,arrival,12:45,JD5228,Capital Airlines,Duration: 1h 55m,10:50 - 12:45,"603 miles, 970 km",Airbus A321,176,,,Meal (none specific),260218_JD5228_10501245,text,True,2026-02-15T08:56:22.760597
18/2/2026,Wednesday,CAN,arrival,12:50,CZ384,China Southern,Duration: 6h 55m,01:55 - 12:50,"3641 miles, 5858 km",Airbus A330-300,283,3U 7114 /EK 7435 /SV 6001,,Meal (none specific),260218_CZ384_01551250,text,True,2026-02-15T08:56:23.025643
18/2/2026,Wednesday,CAN,arrival,12:50,CZ3906,China Southern,Duration: 4h 50m,08:00 - 12:50,"1725 miles, 2776 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3906_08001250,text,True,2026-02-15T08:56:23.323414
18/2/2026,Wednesday,CAN,arrival,12:50,CZ3498,China Southern,Duration: 1h 55m,10:55 - 12:50,"667 miles, 1073 km",Boeing 737MAX 8 Passenger,175,EK 7449,,Meal (none specific),260218_CZ3498_10551250,text,True,2026-02-15T08:56:23.605142
18/2/2026,Wednesday,CAN,arrival,12:55,CZ3364,China Southern,Duration: 2h 30m,10:25 - 12:55,"790 miles, 1271 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3364_10251255,text,True,2026-02-15T08:56:23.848646
18/2/2026,Wednesday,CAN,arrival,12:55,CZ3000,China Southern,Duration: 3h 25m,09:30 - 12:55,"1134 miles, 1825 km",Airbus A320,158,,,Meal (none specific),260218_CZ3000_09301255,text,True,2026-02-15T08:56:24.088749
18/2/2026,Wednesday,CAN,arrival,12:55,HU7114,Hainan Airlines,Duration: 2h 20m,10:35 - 12:55,"673 miles, 1083 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7114_10351255,text,True,2026-02-15T08:56:24.334695
18/2/2026,Wednesday,CAN,arrival,12:55,HU7803,Hainan Airlines,Duration: 3h 25m,09:30 - 12:55,"1175 miles, 1891 km",Airbus A330-300,297,,,Meal (none specific),260218_HU7803_09301255,text,True,2026-02-15T08:56:24.581406
18/2/2026,Wednesday,CAN,arrival,12:55,HU7286,Hainan Airlines,Duration: 2h 15m,10:40 - 12:55,"567 miles, 912 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7286_10401255,text,True,2026-02-15T08:56:24.843948
18/2/2026,Wednesday,CAN,arrival,13:00,AQ1006,9 Air,Duration: 2h 40m,10:20 - 13:00,"751 miles, 1208 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1006_10201300,text,True,2026-02-15T08:56:25.074950
18/2/2026,Wednesday,CAN,arrival,13:00,CZ3126,China Southern,Duration: 2h 30m,10:30 - 13:00,"834 miles, 1342 km",Airbus A320,158,,,Meal (none specific),260218_CZ3126_10301300,text,True,2026-02-15T08:56:25.325862
18/2/2026,Wednesday,CAN,arrival,13:00,CZ396,China Southern,Duration: 3h 55m,09:05 - 13:00,"1530 miles, 2462 km",Airbus A321neo,198,MH 4476,,Meal (none specific),260218_CZ396_09051300,text,True,2026-02-15T08:56:25.583679
18/2/2026,Wednesday,CAN,arrival,13:00,HO1857,Juneyao Airlines,Duration: 2h 35m,10:25 - 13:00,"734 miles, 1181 km",Airbus A320,159,3U 4575 /CA 3282 /MF 7610 /MU 3811 /CZ 221 /ZH 5212,,Meal (none specific),260218_HO1857_10251300,text,True,2026-02-15T08:56:25.844254
18/2/2026,Wednesday,CAN,arrival,13:05,CZ3932,China Southern,Duration: 2h 5m,11:00 - 13:05,"677 miles, 1089 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ3932_11001305,text,True,2026-02-15T08:56:26.077913
18/2/2026,Wednesday,CAN,arrival,13:05,JL87,JAL,Duration: 5h 25m,08:40 - 13:05,"1801 miles, 2898 km",Boeing 787-8,211,MU 4207 /CZ 7801,,Meal (none specific),260218_JL87_08401305,text,True,2026-02-15T08:56:30.853965
18/2/2026,Wednesday,CAN,arrival,13:05,MF8385,XiamenAir,Duration: 1h 35m,11:30 - 13:05,"349 miles, 562 km",Boeing 737-800 Passenger,172,MU 4792 /GJ 3903 /HO 7160 /G5 9377 /3U 2497 /NS 8385 /CZ 4296,,Meal (none specific),260218_MF8385_11301305,text,True,2026-02-15T08:56:31.195374
18/2/2026,Wednesday,CAN,arrival,13:05,MU5301,China Eastern,Duration: 2h 35m,10:30 - 13:05,"734 miles, 1181 km",Airbus A330-200,234,HO 5328 /3U 5215 /MF 3673,,Meal (none specific),260218_MU5301_10301305,text,True,2026-02-15T08:56:31.597695
18/2/2026,Wednesday,CAN,arrival,13:10,CZ6290,China Southern,Duration: 2h 5m,11:05 - 13:10,"521 miles, 838 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ6290_11051310,text,True,2026-02-15T08:56:31.855915
18/2/2026,Wednesday,CAN,arrival,13:10,HU7132,Hainan Airlines,Duration: 2h 45m,10:25 - 13:10,"751 miles, 1208 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7132_10251310,text,True,2026-02-15T08:56:32.117350
18/2/2026,Wednesday,CAN,arrival,13:20,CZ6604,China Southern,Duration: 2h 20m,11:00 - 13:20,"852 miles, 1371 km",Airbus A320,158,,,Meal (none specific),260218_CZ6604_11001320,text,True,2026-02-15T08:56:32.401291
18/2/2026,Wednesday,CAN,arrival,13:20,CZ3534,China Southern,Duration: 2h 30m,10:50 - 13:20,"734 miles, 1181 km",Airbus A320,158,,,Meal (none specific),260218_CZ3534_10501320,text,True,2026-02-15T08:56:32.715920
18/2/2026,Wednesday,CAN,arrival,13:20,TG668,Thai Airways,Duration: 3h 0m,09:20 - 13:20,"1066 miles, 1715 km",Airbus A330-300,281,PG 4837 /ZH 3651,,Meal (none specific),260218_TG668_09201320,text,True,2026-02-15T08:56:33.007583
18/2/2026,Wednesday,CAN,arrival,13:20,ZH9460,Shenzhen Airlines,Duration: 2h 30m,10:50 - 13:20,"852 miles, 1371 km",Airbus A320,162,SC 9772,,Meal (none specific),260218_ZH9460_10501320,text,True,2026-02-15T08:56:33.323649
18/2/2026,Wednesday,CAN,arrival,13:25,CZ5493,China Southern,Duration: 1h 25m,12:00 - 13:25,"302 miles, 486 km",Airbus A321,188,,,Meal (none specific),260218_CZ5493_12001325,text,True,2026-02-15T08:56:33.595835
18/2/2026,Wednesday,CAN,arrival,13:25,GJ8699,Loong Air,Duration: 2h 35m,10:50 - 13:25,"648 miles, 1043 km",Airbus A321,172,MU 4337 /TV 2459 /G5 6369 /EU 7659 /MF 5858 /3U 4805 /CZ 9951,,Meal (none specific),260218_GJ8699_10501325,text,True,2026-02-15T08:56:33.886857
18/2/2026,Wednesday,CAN,arrival,13:25,ZH9480,Shenzhen Airlines,Duration: 2h 5m,11:20 - 13:25,"728 miles, 1171 km",Boeing 737-800 Passenger,164,SC 9778,,Meal (none specific),260218_ZH9480_11201325,text,True,2026-02-15T08:56:34.151174
18/2/2026,Wednesday,CAN,arrival,13:30,CA4378,Air China,Duration: 2h 35m,10:55 - 13:30,"779 miles, 1253 km",Airbus A321,180,ZH 4472,,Meal (none specific),260218_CA4378_10551330,text,True,2026-02-15T08:56:34.407849
18/2/2026,Wednesday,CAN,arrival,13:30,CZ3196,China Southern,Duration: 2h 30m,11:00 - 13:30,"792 miles, 1274 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3196_11001330,text,True,2026-02-15T08:56:34.661869
18/2/2026,Wednesday,CAN,arrival,13:30,CZ334,China Southern,Duration: 7h 15m,01:15 - 13:30,"3872 miles, 6230 km",Boeing 787-9,288,QR 6394,,Meal (none specific),260218_CZ334_01151330,text,True,2026-02-15T08:56:34.914065
18/2/2026,Wednesday,CAN,arrival,13:35,CA4593,Air China,Duration: 2h 30m,11:05 - 13:35,"819 miles, 1318 km",Airbus A321,180,ZH 4607,,Meal (none specific),260218_CA4593_11051335,text,True,2026-02-15T08:56:35.179487
18/2/2026,Wednesday,CAN,arrival,13:35,HU7208,Hainan Airlines,Duration: 2h 5m,11:30 - 13:35,"667 miles, 1073 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7208_11301335,text,True,2026-02-15T08:56:39.955754
18/2/2026,Wednesday,CAN,arrival,13:35,MH376,Malaysia Airlines,Duration: 4h 10m,09:25 - 13:35,"1632 miles, 2626 km",Airbus A330-300,290,CZ 702,,Meal (none specific),260218_MH376_09251335,text,True,2026-02-15T08:56:40.304944
18/2/2026,Wednesday,CAN,arrival,13:40,CZ3638,China Southern,Duration: 2h 40m,11:00 - 13:40,"765 miles, 1231 km",Airbus A321,188,,,Meal (none specific),260218_CZ3638_11001340,text,True,2026-02-15T08:56:45.146453
18/2/2026,Wednesday,CAN,arrival,13:40,HU7162,Hainan Airlines,Duration: 2h 20m,11:20 - 13:40,"648 miles, 1043 km",Airbus A320neo,169,,,Meal (none specific),260218_HU7162_11201340,text,True,2026-02-15T08:56:45.413323
18/2/2026,Wednesday,CAN,arrival,13:45,OQ2040,Chongqing Airlines,Duration: 2h 20m,11:25 - 13:45,"835 miles, 1344 km",Airbus A319,135,,,Meal (none specific),260218_OQ2040_11251345,text,True,2026-02-15T08:56:54.582907
18/2/2026,Wednesday,CAN,arrival,13:45,OQ2104,Chongqing Airlines,Duration: 2h 20m,11:25 - 13:45,"806 miles, 1297 km",Airbus A320,175,,,Meal (none specific),260218_OQ2104_11251345,text,True,2026-02-15T08:56:54.940934
18/2/2026,Wednesday,CAN,arrival,13:45,ZH9538,Shenzhen Airlines,Duration: 4h 40m,09:05 - 13:45,"1725 miles, 2776 km",Airbus A320,162,SC 9774,,Meal (none specific),260218_ZH9538_09051345,text,True,2026-02-15T08:56:55.250722
18/2/2026,Wednesday,CAN,arrival,13:50,CZ3410,China Southern,Duration: 2h 0m,11:50 - 13:50,"667 miles, 1073 km",Airbus A321neo,198,EK 7439,,Meal (none specific),260218_CZ3410_11501350,text,True,2026-02-15T08:56:55.493238
18/2/2026,Wednesday,CAN,arrival,13:50,CZ3617,China Southern,Duration: 1h 35m,12:15 - 13:50,"464 miles, 747 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3617_12151350,text,True,2026-02-15T08:56:55.753026
18/2/2026,Wednesday,CAN,arrival,13:50,NH923,ANA,Duration: 5h 30m,09:20 - 13:50,"1801 miles, 2898 km",Boeing 767-300 Passenger,270,CA 6700 /ZH 3202,,Meal (none specific),260218_NH923_09201350,text,True,2026-02-15T08:56:56.013285
18/2/2026,Wednesday,CAN,arrival,13:50,OQ2317,Chongqing Airlines,Duration: 2h 5m,11:45 - 13:50,"603 miles, 970 km",Airbus A320,175,,,Meal (none specific),260218_OQ2317_11451350,text,True,2026-02-15T08:56:56.255639
18/2/2026,Wednesday,CAN,arrival,13:55,CZ8482,China Southern,Duration: 5h 20m,08:35 - 13:55,"2236 miles, 3598 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ8482_08351355,text,True,2026-02-15T08:56:56.504833
18/2/2026,Wednesday,CAN,arrival,13:55,CZ340,China Southern,Duration: 4h 0m,10:55 - 13:55,"1252 miles, 2014 km",Airbus A321neo,198,3U 7034,,Meal (none specific),260218_CZ340_10551355,text,True,2026-02-15T08:56:56.752682
18/2/2026,Wednesday,CAN,arrival,13:55,CZ6014,China Southern,Duration: 5h 10m,08:45 - 13:55,"2048 miles, 3295 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ6014_08451355,text,True,2026-02-15T08:56:57.007194
18/2/2026,Wednesday,CAN,arrival,13:55,CZ8725,China Southern,Duration: 1h 55m,12:00 - 13:55,"516 miles, 830 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ8725_12001355,text,True,2026-02-15T08:56:57.258708
18/2/2026,Wednesday,CAN,arrival,13:55,CZ3202,China Southern,Duration: 2h 45m,11:10 - 13:55,"815 miles, 1311 km",Boeing 737MAX 8 Passenger,175,EK 7447,,Meal (none specific),260218_CZ3202_11101355,text,True,2026-02-15T08:56:57.520471
18/2/2026,Wednesday,CAN,arrival,13:55,HU7805,Hainan Airlines,Duration: 3h 25m,10:30 - 13:55,"1175 miles, 1891 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7805_10301355,text,True,2026-02-15T08:56:57.783020
18/2/2026,Wednesday,CAN,arrival,14:00,HU7270,Hainan Airlines,Duration: 2h 45m,11:15 - 14:00,"792 miles, 1274 km",Airbus A320neo,169,UQ 7270,,Meal (none specific),260218_HU7270_11151400,text,True,2026-02-15T08:57:02.704299
18/2/2026,Wednesday,CAN,arrival,14:05,FM9309,Shanghai Airlines,Duration: 2h 35m,11:30 - 14:05,"734 miles, 1181 km",Boeing 737-500 (winglets) Passenger,166,MU 8384,,Meal (none specific),260218_FM9309_11301405,text,True,2026-02-15T08:57:02.952485
18/2/2026,Wednesday,CAN,arrival,14:05,MU5733,China Eastern,Duration: 1h 55m,12:10 - 14:05,"667 miles, 1073 km",Boeing 737-500 (winglets) Passenger,168,3U 5327 /MF 3991,,Meal (none specific),260218_MU5733_12101405,text,True,2026-02-15T08:57:03.273846
18/2/2026,Wednesday,CAN,arrival,14:10,AQ1024,9 Air,Duration: 1h 20m,12:50 - 14:10,"302 miles, 486 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1024_12501410,text,True,2026-02-15T08:57:03.619413
18/2/2026,Wednesday,CAN,arrival,14:10,VN502,Vietnam Airlines,Duration: 2h 55m,10:15 - 14:10,"978 miles, 1574 km",Airbus A321,184,CZ 7953 /MU 8976 /MF 9020,,Meal (none specific),260218_VN502_10151410,text,True,2026-02-15T08:57:12.635847
18/2/2026,Wednesday,CAN,arrival,14:15,GS7895,Tianjin Airlines,Duration: 3h 10m,11:05 - 14:15,"1119 miles, 1800 km",Airbus A320,170,,,Meal (none specific),260218_GS7895_11051415,text,True,2026-02-15T08:57:12.928214
18/2/2026,Wednesday,CAN,arrival,14:20,CZ8692,China Southern,Duration: 2h 25m,11:55 - 14:20,"719 miles, 1157 km",Airbus A320neo,166,,,Meal (none specific),260218_CZ8692_11551420,text,True,2026-02-15T08:57:17.758635
18/2/2026,Wednesday,CAN,arrival,14:20,CZ8138,China Southern,Duration: 5h 20m,08:00 - 14:20,"2138 miles, 3440 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ8138_08001420,text,True,2026-02-15T08:57:18.115898
18/2/2026,Wednesday,CAN,arrival,14:25,CZ8476,China Southern,Duration: 2h 45m,10:40 - 14:25,"836 miles, 1345 km",Boeing 737-800 Passenger,172,VN 3554,,Meal (none specific),260218_CZ8476_10401425,text,True,2026-02-15T08:57:22.874935
18/2/2026,Wednesday,CAN,arrival,14:25,QR874,Qatar Airways,Duration: 7h 30m,01:55 - 14:25,"3872 miles, 6230 km",Boeing 777-300ER,358,IB 6341 /CZ 710 /BA 7692 /WB 1504 /AY 2769,,Meal (none specific),260218_QR874_01551425,text,True,2026-02-15T08:57:23.140330
18/2/2026,Wednesday,CAN,arrival,14:30,CZ3050,China Southern,Duration: 1h 45m,11:45 - 14:30,"504 miles, 811 km",Airbus A320neo,166,3U 7080 /VN 3556,,Meal (none specific),260218_CZ3050_11451430,text,True,2026-02-15T08:57:23.541033
18/2/2026,Wednesday,CAN,arrival,14:30,CZ3222,China Southern,Duration: 2h 15m,12:15 - 14:30,"669 miles, 1076 km",Airbus A321,188,,,Meal (none specific),260218_CZ3222_12151430,text,True,2026-02-15T08:57:23.801073
18/2/2026,Wednesday,CAN,arrival,14:30,CZ3524,China Southern,Duration: 2h 40m,11:50 - 14:30,"734 miles, 1181 km",Airbus A350-900,324,,,Meal (none specific),260218_CZ3524_11501430,text,True,2026-02-15T08:57:24.085937
18/2/2026,Wednesday,CAN,arrival,14:30,ZH9474,Shenzhen Airlines,Duration: 2h 25m,12:05 - 14:30,"792 miles, 1274 km",Boeing 737-800 Passenger,164,,,Meal (none specific),260218_ZH9474_12051430,text,True,2026-02-15T08:57:24.332913
18/2/2026,Wednesday,CAN,arrival,14:35,CZ3198,China Southern,Duration: 3h 40m,10:55 - 14:35,"1216 miles, 1957 km",Airbus A320,158,,,Meal (none specific),260218_CZ3198_10551435,text,True,2026-02-15T08:57:24.589166
18/2/2026,Wednesday,CAN,arrival,14:35,CZ6367,China Southern,Duration: 4h 35m,10:00 - 14:35,"1398 miles, 2249 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ6367_10001435,text,True,2026-02-15T08:57:24.819467
18/2/2026,Wednesday,CAN,arrival,14:35,OQ2134,Chongqing Airlines,Duration: 3h 5m,11:30 - 14:35,"1027 miles, 1652 km",Airbus A320,175,,,Meal (none specific),260218_OQ2134_11301435,text,True,2026-02-15T08:57:25.055621
18/2/2026,Wednesday,CAN,arrival,14:35,ZH9864,Shenzhen Airlines,Duration: 2h 25m,12:10 - 14:35,"673 miles, 1083 km",Boeing 737-800 Passenger,164,CA 3732 /HO 5275 /SC 9596,,Meal (none specific),260218_ZH9864_12101435,text,True,2026-02-15T08:57:25.301840
18/2/2026,Wednesday,CAN,arrival,14:40,CA4317,Air China,Duration: 2h 10m,12:30 - 14:40,"763 miles, 1228 km",Airbus A321,180,ZH 4413,,Meal (none specific),260218_CA4317_12301440,text,True,2026-02-15T08:57:25.546266
18/2/2026,Wednesday,CAN,arrival,14:40,CZ6596,China Southern,Duration: 2h 15m,12:25 - 14:40,"835 miles, 1344 km",Airbus A320,158,,,Meal (none specific),260218_CZ6596_12251440,text,True,2026-02-15T08:57:30.401029
18/2/2026,Wednesday,CAN,arrival,14:40,CZ3092,China Southern,Duration: 2h 40m,12:00 - 14:40,"798 miles, 1284 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ3092_12001440,text,True,2026-02-15T08:57:30.728463
18/2/2026,Wednesday,CAN,arrival,14:40,ZH9996,Shenzhen Airlines,Duration: 3h 30m,11:10 - 14:40,"990 miles, 1593 km",Airbus A320,162,CA 3796 /SC 9678,,Meal (none specific),260218_ZH9996_11101440,text,True,2026-02-15T08:57:31.019206
18/2/2026,Wednesday,CAN,arrival,14:45,CA4369,Air China,Duration: 5h 35m,09:10 - 14:45,"2048 miles, 3295 km",Boeing 737-800 Passenger,167,SC 5237 /ZH 4463,,Meal (none specific),260218_CA4369_09101445,text,True,2026-02-15T08:57:31.267434
18/2/2026,Wednesday,CAN,arrival,14:45,CZ3402,China Southern,Duration: 2h 15m,12:30 - 14:45,"763 miles, 1228 km",Boeing 737MAX 8 Passenger,175,,,Meal (none specific),260218_CZ3402_12301445,text,True,2026-02-15T08:57:31.522251
18/2/2026,Wednesday,CAN,arrival,14:45,CZ3206,China Southern,Duration: 3h 5m,11:40 - 14:45,"1080 miles, 1738 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3206_11401445,text,True,2026-02-15T08:57:31.777664
18/2/2026,Wednesday,CAN,arrival,14:45,CZ3112,China Southern,Duration: 3h 15m,11:30 - 14:45,"1134 miles, 1825 km",Boeing 787-9,288,,,Meal (none specific),260218_CZ3112_11301445,text,True,2026-02-15T08:57:32.028789
18/2/2026,Wednesday,CAN,arrival,14:45,CZ602,China Southern,Duration: 9h 35m,08:10 - 14:45,"4704 miles, 7569 km",Boeing 787-9,288,3U 7128,,Meal (none specific),260218_CZ602_08101445,text,True,2026-02-15T08:57:32.277906
18/2/2026,Wednesday,CAN,arrival,14:50,CZ3605,China Southern,Duration: 4h 50m,10:00 - 14:50,"1596 miles, 2568 km",Airbus A321neo,198,,,Meal (none specific),260218_CZ3605_10001450,text,True,2026-02-15T08:57:32.523007
18/2/2026,Wednesday,CAN,arrival,14:50,CZ6199,China Southern,Duration: 3h 55m,10:55 - 14:50,"1186 miles, 1908 km",Airbus A320,158,,,Meal (none specific),260218_CZ6199_10551450,text,True,2026-02-15T08:57:32.801331
18/2/2026,Wednesday,CAN,arrival,14:50,CZ3804,China Southern,Duration: 2h 15m,12:35 - 14:50,"648 miles, 1043 km",Boeing 737-800 Passenger,172,,,Meal (none specific),260218_CZ3804_12351450,text,True,2026-02-15T08:57:33.043258
18/2/2026,Wednesday,CAN,arrival,14:50,CZ3702,China Southern,Duration: 2h 55m,11:55 - 14:50,"998 miles, 1606 km",Airbus A320,158,,,Meal (none specific),260218_CZ3702_11551450,text,True,2026-02-15T08:57:33.277853
18/2/2026,Wednesday,CAN,arrival,14:55,9C6922,Spring Airlines,Duration: 4h 55m,10:00 - 14:55,"1632 miles, 2626 km",Airbus A320,180,,,Meal (none specific),260218_9C6922_10001455,text,True,2026-02-15T08:57:38.019770
18/2/2026,Wednesday,CAN,arrival,14:55,CA1837,Air China,Duration: 2h 20m,12:35 - 14:55,"734 miles, 1181 km",Airbus A330-300,302,SC 5445 /ZH 1837,,Meal (none specific),260218_CA1837_12351455,text,True,2026-02-15T08:57:38.370841
18/2/2026,Wednesday,CAN,arrival,14:55,CZ6739,China Southern,Duration: 1h 45m,13:10 - 14:55,"434 miles, 698 km",Airbus A321,188,,,Meal (none specific),260218_CZ6739_13101455,text,True,2026-02-15T08:57:38.679394
18/2/2026,Wednesday,CAN,arrival,14:55,HU7432,Hainan Airlines,Duration: 2h 50m,12:05 - 14:55,"751 miles, 1208 km",Boeing 737-800 Passenger,179,,,Meal (none specific),260218_HU7432_12051455,text,True,2026-02-15T08:57:38.922113
18/2/2026,Wednesday,CAN,arrival,14:55,ZH9148,Shenzhen Airlines,Duration: 3h 30m,11:25 - 14:55,"1175 miles, 1891 km",Boeing 737-800 Passenger,164,CA 3560 /SC 9258,,Meal (none specific),260218_ZH9148_11251455,text,True,2026-02-15T08:57:39.192831
18/2/2026,Wednesday,CAN,arrival,14:55,ZH9534,Shenzhen Airlines,Duration: 2h 45m,12:10 - 14:55,"751 miles, 1208 km",Airbus A320,162,CA 3542 /HO 5169 /SC 9454,,Meal (none specific),260218_ZH9534_12101455,text,True,2026-02-15T08:57:39.437185
18/2/2026,Wednesday,CAN,arrival,15:00,ET606,Ethiopian,Duration: 9h 55m,00:05 - 15:00,"5022 miles, 8080 km",Boeing 777-300ER,386,CA 5064 /ZH 3602,,Meal (none specific),260218_ET606_00051500,text,True,2026-02-15T08:57:44.194615
18/2/2026,Wednesday,CAN,arrival,15:05,AQ1020,9 Air,Duration: 3h 40m,11:25 - 15:05,"990 miles, 1593 km",Boeing 737-800 Passenger,167,,,Meal (none specific),260218_AQ1020_11251505,text,True,2026-02-15T08:57:44.467249
