arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-13,12:04,UA528,United,Duration: 2h 52m,"806 miles, 1297 km",Boeing 737-900 Passenger,170,AC 5186 /NH 7708,Meal (none specific)
DFW,2026-02-13,12:05,AA5291,American Airlines,Duration: 1h 40m,"352 miles, 566 km",Canadair (Bombardier) Regional Jet 900,76,BA 6519 /GF 4228 /QR 8632,Meal (none specific)
DFW,2026-02-13,12:07,AA1214,American Airlines,Duration: 2h 47m,"993 miles, 1598 km",Airbus A321,190,BA 5659 /IB 4556 /QR 2530,Meal (none specific)
DFW,2026-02-13,12:10,AA952,American Airlines,Duration: 2h 41m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 5317 /JL 7342,Meal (none specific)
DFW,2026-02-13,12:11,AA5285,American Airlines,Duration: 1h 43m,"384 miles, 618 km",Canadair (Bombardier) Regional Jet 900,76,AS 6531 /BA 6888 /GF 6550 /QR 9163,Meal (none specific)
DFW,2026-02-13,12:11,AA2746,American Airlines,Duration: 3h 11m,"1239 miles, 1994 km",Airbus A321,190,BA 1794 /TN 1316,Meal (none specific)
DFW,2026-02-13,12:12,AA1523,American Airlines,Duration: 2h 2m,"644 miles, 1036 km",Boeing 737MAX 8 Passenger,172,BA 1795 /QR 2260,Meal (none specific)
DFW,2026-02-13,12:12,UA454,United,Duration: 4h 12m,"1377 miles, 2216 km",Boeing 737MAX 9 Passenger,179,,Meal (none specific)
DFW,2026-02-13,12:14,AA862,American Airlines,Duration: 4h 14m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,12:15,AA3983,American Airlines,Duration: 1h 32m,"399 miles, 642 km",Embraer 170,67,AS 4086 /GF 4199 /IB 4320 /QR 7596,Meal (none specific)
DFW,2026-02-13,12:16,AA2599,American Airlines,Duration: 3h 16m,"1235 miles, 1987 km",Boeing 737MAX 8 Passenger,172,QR 2254,Meal (none specific)
DFW,2026-02-13,12:21,AA3227,American Airlines,Duration: 3h 11m,"1174 miles, 1889 km",Airbus A321,190,AS 6488 /BA 5545,Meal (none specific)
DFW,2026-02-13,12:22,AA3576,American Airlines,Duration: 1h 40m,"464 miles, 747 km",Embraer 175,73,IB 8089 /QR 8201,Meal (none specific)
DFW,2026-02-13,12:28,AA3387,American Airlines,Duration: 1h 41m,"486 miles, 782 km",Embraer 175,73,AS 6109 /BA 1734 /GF 6790 /IB 4133 /QR 2655,Meal (none specific)
DFW,2026-02-13,12:28,AA3130,American Airlines,Duration: 2h 39m,"735 miles, 1183 km",Airbus A320,150,AS 6496 /BA 1682 /QR 9364,Meal (none specific)
DFW,2026-02-13,12:30,AA2216,American Airlines,Duration: 3h 50m,"1622 miles, 2610 km",Airbus A321,190,AY 5698 /BA 5366 /GF 4324 /IB 4606 /QR 2817,Meal (none specific)
DFW,2026-02-13,12:30,QF7,Qantas,Duration: 15h 25m,"8628 miles, 13882 km",Airbus A380-800 Passenger,485,AA 7261,Meal (none specific)
DFW,2026-02-13,12:31,AA3273,American Airlines,Duration: 2h 21m,"633 miles, 1018 km",Boeing 737-800 Passenger,172,AS 6539 /BA 2465 /QR 9182,Meal (none specific)
DFW,2026-02-13,12:31,NK2227,Spirit,Duration: 1h 48m,"449 miles, 722 km",Airbus A321 (sharklets),228,,Meal (none specific)
DFW,2026-02-13,12:35,AA1728,American Airlines,Duration: 3h 40m,"1126 miles, 1812 km",Boeing 787-8,234,AS 4008,Meal (none specific)
DFW,2026-02-13,12:35,AA1848,American Airlines,Duration: 1h 53m,"449 miles, 722 km",Boeing 737-800 Passenger,172,AS 4726 /AY 5693 /BA 5067 /GF 4366 /IB 4517 /QR 9060,Meal (none specific)
DFW,2026-02-13,12:35,AV188,AVIANCA,Duration: 6h 0m,"2457 miles, 3953 km",Airbus A320neo,174,G3 6614,Meal (none specific)
DFW,2026-02-13,12:36,DL413,Delta,Duration: 2h 30m,"733 miles, 1179 km",Airbus A320,157,AM 3111 /KE 3151 /LA 5458 /WS 5501,Meal (none specific)
DFW,2026-02-13,12:38,AA2117,American Airlines,Duration: 3h 13m,"987 miles, 1588 km",Airbus A321,190,QR 2935,Meal (none specific)
DFW,2026-02-13,12:38,DL873,Delta,Duration: 4h 23m,"1394 miles, 2243 km",Airbus A220-300,130,AM 3962 /WS 6917,Meal (none specific)
DFW,2026-02-13,12:40,AA2671,American Airlines,Duration: 2h 39m,"733 miles, 1179 km",Boeing 737-800 Passenger,172,AS 4126,Meal (none specific)
DFW,2026-02-13,12:40,AA51,American Airlines,Duration: 10h 20m,"4766 miles, 7668 km",Boeing 777-300ER,304,AY 3751 /BA 1504 /GF 6651 /IB 4193 /MH 9395,Meal (none specific)
DFW,2026-02-13,12:41,AM1682,Aeromexico,Duration: 2h 46m,"943 miles, 1517 km",Embraer 190,99,DL 8122,Meal (none specific)
DFW,2026-02-13,12:41,UA1350,United,Duration: 2h 4m,"644 miles, 1036 km",Boeing 737-800 Passenger,167,AC 4580,Meal (none specific)
DFW,2026-02-13,12:42,AA4227,American Airlines,Duration: 1h 59m,"501 miles, 806 km",Embraer 175,73,AS 4341 /GF 4392 /IB 8172 /QF 3324 /QR 7989,Meal (none specific)
DFW,2026-02-13,12:44,F91455,Frontier,Duration: 2h 44m,"857 miles, 1379 km",Airbus A321neo,238,Y4 2164,Meal (none specific)
DFW,2026-02-13,12:46,AA1048,American Airlines,Duration: 1h 46m,"472 miles, 759 km",Airbus A320,150,AS 4689 /BA 4905 /GF 6819 /IB 4583 /QR 2802,Meal (none specific)
DFW,2026-02-13,12:46,AA707,American Airlines,Duration: 4h 2m,"1667 miles, 2682 km",Airbus A321,190,AY 5710 /BA 4398 /GF 6818 /IB 4694 /QR 9454,Meal (none specific)
DFW,2026-02-13,12:47,AA1908,American Airlines,Duration: 2h 47m,"1059 miles, 1704 km",Airbus A321neo,183,,Meal (none specific)
DFW,2026-02-13,12:48,AA6400,American Airlines,Duration: 1h 20m,"248 miles, 399 km",Canadair (Bombardier) Regional Jet 900,75,AS 4358 /BA 4334 /GF 6832 /QR 9636,Meal (none specific)
DFW,2026-02-13,12:54,AA3332,American Airlines,Duration: 1h 52m,"462 miles, 743 km",Boeing 737-800 Passenger,172,AS 4279 /BA 4887 /IB 4888 /QR 9531,Meal (none specific)
DFW,2026-02-13,12:54,NK1121,Spirit,Duration: 3h 4m,"1036 miles, 1667 km",Airbus A321 (sharklets),228,,Meal (none specific)
DFW,2026-02-13,12:58,AA5365,American Airlines,Duration: 2h 7m,"541 miles, 870 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,BA 6604 /GF 6800 /QF 3155 /QR 9008,Meal (none specific)
DFW,2026-02-13,13:00,AA3406,American Airlines,Duration: 1h 51m,"528 miles, 850 km",Embraer 175,73,BA 5082 /IB 4955 /QR 8663,Meal (none specific)
DFW,2026-02-13,13:01,AA6433,American Airlines,Duration: 1h 52m,"552 miles, 888 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5320 /IB 8102 /QR 7866,Meal (none specific)
DFW,2026-02-13,13:03,AA4915,American Airlines,Duration: 1h 7m,"129 miles, 208 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 6285 /GF 4285 /QR 7894,Meal (none specific)
DFW,2026-02-13,13:04,F93278,Frontier,Duration: 2h 49m,"993 miles, 1598 km",Airbus A320neo,186,Y4 2573,Meal (none specific)
DFW,2026-02-13,13:05,VB7826,Viva,Duration: 1h 45m,"528 miles, 850 km",Airbus A320,180,,Meal (none specific)
DFW,2026-02-13,13:06,F93207,Frontier,Duration: 3h 43m,"1176 miles, 1892 km",Airbus A321,218,Y4 2552,Meal (none specific)
DFW,2026-02-13,13:10,AA2535,American Airlines,Duration: 3h 10m,"1174 miles, 1889 km",Airbus A321,190,AS 4321 /BA 5542 /QR 8604,Meal (none specific)
DFW,2026-02-13,13:11,AA4202,American Airlines,Duration: 1h 51m,"595 miles, 957 km",Embraer 170,67,BA 1668 /IB 4649 /QR 9539,Meal (none specific)
DFW,2026-02-13,13:15,AA1093,American Airlines,Duration: 3h 10m,"1239 miles, 1994 km",Boeing 737-800 Passenger,172,BA 4749 /GF 4267 /QF 3119 /TN 1319,Meal (none specific)
DFW,2026-02-13,13:22,AA1506,American Airlines,Duration: 2h 37m,"764 miles, 1229 km",Boeing 737MAX 8 Passenger,172,AS 6360 /AY 5681 /QR 7922,Meal (none specific)
DFW,2026-02-13,13:22,AA1806,American Airlines,Duration: 2h 32m,"870 miles, 1400 km",Boeing 737-800 Passenger,172,BA 5454 /GF 6700 /QR 2846,Meal (none specific)
DFW,2026-02-13,13:23,AA848,American Airlines,Duration: 3h 48m,"1196 miles, 1924 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,13:24,AA3218,American Airlines,Duration: 3h 7m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,BA 5089 /GF 4358,Meal (none specific)
DFW,2026-02-13,13:25,AA2357,American Airlines,Duration: 2h 5m,"644 miles, 1036 km",Airbus A321,190,BA 1877 /GF 6574 /IB 4012 /QR 2315,Meal (none specific)
DFW,2026-02-13,13:25,AA2385,American Airlines,Duration: 1h 43m,"554 miles, 891 km",Boeing 737-800 Passenger,172,AS 4229 /BA 4372 /GF 6817 /IB 4941 /QR 2803,Meal (none specific)
DFW,2026-02-13,13:26,AA1099,American Airlines,Duration: 4h 17m,"1761 miles, 2833 km",Boeing 737-800 Passenger,172,AS 6047 /AY 3652 /BA 5751 /IB 4854 /QF 4474 /QR 9620,Meal (none specific)
DFW,2026-02-13,13:28,AA2220,American Airlines,Duration: 2h 41m,"857 miles, 1379 km",Boeing 737-800 Passenger,172,AS 4724 /AY 5692 /BA 5051 /GF 6712 /IB 4350 /QR 7601,Meal (none specific)
DFW,2026-02-13,13:29,AA2645,American Airlines,Duration: 1h 54m,"570 miles, 917 km",Boeing 737-800 Passenger,172,AY 4154 /BA 1652 /GF 6743 /IB 4920 /QR 7820,Meal (none specific)
DFW,2026-02-13,13:29,AA3191,American Airlines,Duration: 2h 12m,"628 miles, 1010 km",Airbus A319,128,AS 6798 /AY 4141 /QR 2514,Meal (none specific)
DFW,2026-02-13,13:29,AA2658,American Airlines,Duration: 3h 2m,"921 miles, 1482 km",Boeing 737-800 Passenger,172,AS 6868 /AY 4058 /GF 4282 /QR 9444,Meal (none specific)
DFW,2026-02-13,13:29,AA4147,American Airlines,Duration: 1h 22m,"282 miles, 454 km",Embraer 175,73,AS 4156 /BA 4818 /GF 4240 /IB 8110 /QR 2634,Meal (none specific)
DFW,2026-02-13,13:29,AA2321,American Airlines,Duration: 3h 8m,"932 miles, 1500 km",Airbus A321,190,AS 6065 /G3 6487 /GF 6614 /QF 3055 /QR 2931,Meal (none specific)
DFW,2026-02-13,13:30,AA3061,American Airlines,Duration: 3h 15m,"1317 miles, 2119 km",Airbus A320,150,BA 6548 /IB 4980 /QR 2555,Meal (none specific)
DFW,2026-02-13,13:30,AA680,American Airlines,Duration: 2h 41m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 4805 /GF 4202,Meal (none specific)
DFW,2026-02-13,13:33,AA2904,American Airlines,Duration: 3h 33m,"1469 miles, 2364 km",Boeing 737-800 Passenger,172,BA 5596 /GF 4309 /IB 4145 /QF 3065,Meal (none specific)
DFW,2026-02-13,13:34,AA2472,American Airlines,Duration: 2h 21m,"633 miles, 1018 km",Boeing 737-800 Passenger,172,AS 6572 /BA 5797 /GF 6588 /QR 9462,Meal (none specific)
DFW,2026-02-13,13:34,AA1279,American Airlines,Duration: 2h 58m,"930 miles, 1496 km",Airbus A320,150,AS 6853 /QR 7906,Meal (none specific)
DFW,2026-02-13,13:35,AA5482,American Airlines,Duration: 2h 19m,"599 miles, 964 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,AS 6245 /BA 4773 /GF 4162 /IB 4683 /QR 9453,Meal (none specific)
DFW,2026-02-13,13:35,AA4949,American Airlines,Duration: 2h 13m,"677 miles, 1089 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 9590,Meal (none specific)
DFW,2026-02-13,13:35,AA6236,American Airlines,Duration: 1h 30m,"305 miles, 491 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 4218 /AY 5739 /BA 4844 /GF 4275 /IB 4678 /QR 9352,Meal (none specific)
DFW,2026-02-13,13:35,AA5653,American Airlines,Duration: 2h 26m,"676 miles, 1088 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,QF 4592 /QR 2595,Meal (none specific)
DFW,2026-02-13,13:38,UA584,United,Duration: 1h 23m,"225 miles, 362 km",Airbus A319,126,NZ 6519,Meal (none specific)
DFW,2026-02-13,13:40,AA3051,American Airlines,Duration: 4h 0m,"1307 miles, 2103 km",Airbus A321,190,QR 2238,Meal (none specific)
DFW,2026-02-13,13:40,AA5159,American Airlines,Duration: 2h 27m,"643 miles, 1035 km",Canadair (Bombardier) Regional Jet 900,76,BA 5738 /QR 2541,Meal (none specific)
DFW,2026-02-13,13:40,F92343,Frontier,Duration: 3h 27m,"1065 miles, 1714 km",Airbus A320neo,186,Y4 2379,Meal (none specific)
DFW,2026-02-13,13:41,AA3874,American Airlines,Duration: 1h 32m,"296 miles, 476 km",Embraer 175,73,IB 8083 /QF 4721 /QR 2670,Meal (none specific)
DFW,2026-02-13,13:41,DL2800,Delta,Duration: 2h 46m,"993 miles, 1598 km",Airbus A220-300,130,,Meal (none specific)
DFW,2026-02-13,13:42,AA1609,American Airlines,Duration: 3h 24m,"1436 miles, 2311 km",Airbus A321neo,183,AY 5717 /BA 5670 /GF 4371 /IB 4874 /QR 9236,Meal (none specific)
DFW,2026-02-13,13:43,AA2611,American Airlines,Duration: 2h 13m,"724 miles, 1165 km",Airbus A319,128,,Meal (none specific)
DFW,2026-02-13,13:43,AA5550,American Airlines,Duration: 1h 25m,"248 miles, 399 km",Canadair (Bombardier) Regional Jet 900,76,AS 6802 /BA 4434 /IB 4436 /QR 2598,Meal (none specific)
DFW,2026-02-13,13:44,AA2374,American Airlines,Duration: 3h 4m,"991 miles, 1595 km",Airbus A321,190,G3 6437 /GF 4336 /QR 7865,Meal (none specific)
DFW,2026-02-13,13:44,AA3952,American Airlines,Duration: 1h 39m,"366 miles, 589 km",Embraer 175,73,AS 6785 /BA 5621 /IB 4689 /QR 2894,Meal (none specific)
DFW,2026-02-13,13:44,AA4054,American Airlines,Duration: 1h 26m,"238 miles, 383 km",Embraer 170,67,AS 6897 /AY 5723 /BA 5713 /GF 6658 /IB 4700 /QR 8620,Meal (none specific)
DFW,2026-02-13,13:44,AA1014,American Airlines,Duration: 2h 14m,"815 miles, 1311 km",Airbus A320,150,AY 5725 /BA 5721 /IB 4096 /QR 8714,Meal (none specific)
DFW,2026-02-13,13:45,AA1110,American Airlines,Duration: 3h 5m,"939 miles, 1511 km",Boeing 777-200 / 200ER,273,AS 6611 /BA 1778 /GF 4142 /QR 7871,Meal (none specific)
DFW,2026-02-13,13:45,AA3454,American Airlines,Duration: 2h 10m,"775 miles, 1247 km",Embraer 175,73,BA 4413 /IB 8091 /QF 4122 /QR 7889,Meal (none specific)
DFW,2026-02-13,13:45,AA614,American Airlines,Duration: 2h 45m,"1059 miles, 1704 km",Boeing 737-800 Passenger,172,GF 6748 /QR 2326,Meal (none specific)
DFW,2026-02-13,13:45,AA5294,American Airlines,Duration: 1h 23m,"310 miles, 499 km",Canadair (Bombardier) Regional Jet 900,76,AS 6165 /BA 6993 /GF 4349 /IB 4682 /QR 8662,Meal (none specific)
DFW,2026-02-13,13:45,AA2289,American Airlines,Duration: 1h 59m,"553 miles, 890 km",Airbus A320,150,AS 6362 /AY 5718 /BA 5685 /G3 6291 /GF 4115 /IB 4959 /QR 9246,Meal (none specific)
DFW,2026-02-13,13:46,AA5439,American Airlines,Duration: 2h 30m,"697 miles, 1121 km",Canadair (Bombardier) Regional Jet 900,76,QR 7772,Meal (none specific)
DFW,2026-02-13,13:46,AA2630,American Airlines,Duration: 1h 25m,"225 miles, 362 km",Boeing 737-800 Passenger,172,AS 6053 /GF 6831 /IB 4090,Meal (none specific)
DFW,2026-02-13,13:49,AA3388,American Airlines,Duration: 1h 19m,"314 miles, 505 km",Embraer 175,73,AS 6249 /BA 1662 /GF 4375 /IB 4948 /QR 7589,Meal (none specific)
DFW,2026-02-13,13:50,AA2309,American Airlines,Duration: 3h 16m,"1072 miles, 1725 km",Airbus A321,190,AS 4304 /GF 6543 /QR 7701,Meal (none specific)
DFW,2026-02-13,13:51,AA1626,American Airlines,Duration: 4h 13m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-13,13:52,F92274,Frontier,Duration: 3h 8m,"1239 miles, 1994 km",Airbus A321,218,Y4 2363,Meal (none specific)
DFW,2026-02-13,13:53,AA5258,American Airlines,Duration: 1h 31m,"331 miles, 533 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,AS 6158 /AY 5737 /BA 6682 /IB 4188 /QR 8621,Meal (none specific)
DFW,2026-02-13,13:53,AA4050,American Airlines,Duration: 1h 29m,"282 miles, 454 km",Embraer 175,73,AS 6857 /AY 5740 /BA 5741 /GF 6835 /IB 4358 /QR 8543,Meal (none specific)
DFW,2026-02-13,13:56,AA3831,American Airlines,Duration: 1h 42m,"434 miles, 698 km",Embraer 175,73,QF 4715 /QR 2363,Meal (none specific)
DFW,2026-02-13,13:57,AA1441,American Airlines,Duration: 1h 17m,"191 miles, 307 km",Boeing 737-800 Passenger,172,AS 4337 /BA 5766 /GF 6430 /QR 2663,Meal (none specific)
DFW,2026-02-13,13:58,AA2821,American Airlines,Duration: 3h 13m,"987 miles, 1588 km",Boeing 777-200 / 200ER,273,QR 7973,Meal (none specific)
DFW,2026-02-13,13:58,AA2139,American Airlines,Duration: 2h 36m,"825 miles, 1327 km",Airbus A320,150,QR 9051,Meal (none specific)
DFW,2026-02-13,13:59,AA3546,American Airlines,Duration: 1h 31m,"357 miles, 574 km",Embraer 175,73,AS 6469 /BA 1833 /GF 4193 /IB 4404 /QR 8653,Meal (none specific)
DFW,2026-02-13,13:59,AA1568,American Airlines,Duration: 2h 41m,"815 miles, 1311 km",Boeing 737-800 Passenger,172,AS 6543 /AY 4239 /GF 6747 /QR 2303,Meal (none specific)
DFW,2026-02-13,13:59,AA2762,American Airlines,Duration: 2h 15m,"606 miles, 975 km",Airbus A319,128,AS 4560 /AY 4075 /BA 5491 /QR 7948,Meal (none specific)
DFW,2026-02-13,14:00,AA4952,American Airlines,Duration: 2h 19m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8139 /QF 4896 /QR 9084,Meal (none specific)
DFW,2026-02-13,14:00,AA2436,American Airlines,Duration: 2h 37m,"733 miles, 1179 km",Boeing 737-800 Passenger,172,AS 6048 /GF 6582,Meal (none specific)
DFW,2026-02-13,14:00,AA5065,American Airlines,Duration: 2h 51m,"865 miles, 1392 km",Canadair (Bombardier) Regional Jet 900,76,AS 4024 /QF 4134 /QR 8557,Meal (none specific)
DFW,2026-02-13,14:00,AA71,American Airlines,Duration: 10h 45m,"5159 miles, 8301 km",Boeing 787-8,234,AY 3759 /BA 1561 /GF 6671 /IB 4203 /UL 2009,Meal (none specific)
DFW,2026-02-13,14:00,AA3843,American Airlines,Duration: 2h 54m,"865 miles, 1392 km",Embraer 170,67,AS 6163 /AY 4062 /QR 7750,Meal (none specific)
DFW,2026-02-13,14:00,AA4286,American Airlines,Duration: 1h 45m,"433 miles, 697 km",Embraer 175,73,AS 4166 /AY 5690 /BA 4890 /GF 6834 /IB 8157 /QR 9129,Meal (none specific)
DFW,2026-02-13,14:00,AA2955,American Airlines,Duration: 3h 20m,"1126 miles, 1812 km",Boeing 777-300ER,304,AS 4713 /AY 3616 /BA 5175 /G3 6137 /GF 6707 /QR 9245,Meal (none specific)
DFW,2026-02-13,14:00,AA2683,American Airlines,Duration: 3h 23m,"1065 miles, 1714 km",Boeing 737-800 Passenger,172,AS 6895 /G3 6022 /QR 7977,Meal (none specific)
DFW,2026-02-13,14:00,AA3039,American Airlines,Duration: 3h 0m,"1174 miles, 1889 km",Airbus A321,190,AS 6076 /BA 5548 /GF 4361 /IB 4488 /QR 9526,Meal (none specific)
DFW,2026-02-13,14:00,AA2544,American Airlines,Duration: 2h 39m,"774 miles, 1245 km",Boeing 737-800 Passenger,172,AS 6709 /AY 5735 /QR 7846,Meal (none specific)
DFW,2026-02-13,14:01,DL2970,Delta,Duration: 2h 40m,"857 miles, 1379 km",Airbus A220-100,109,WS 8082,Meal (none specific)
DFW,2026-02-13,14:14,AA1340,American Airlines,Duration: 3h 34m,"1124 miles, 1809 km",Airbus A321,190,AS 6291 /BA 4596 /GF 6460 /QR 2532,Meal (none specific)
DFW,2026-02-13,14:20,AA3828,American Airlines,Duration: 1h 53m,"492 miles, 792 km",Embraer 175,73,QF 4562 /QR 2256,Meal (none specific)
DFW,2026-02-13,14:20,AA1601,American Airlines,Duration: 3h 19m,"1036 miles, 1667 km",Airbus A321,190,AY 3726 /IB 4304 /QR 7855,Meal (none specific)
DFW,2026-02-13,14:23,AA909,American Airlines,Duration: 3h 47m,"1196 miles, 1924 km",Boeing 737-800 Passenger,172,G3 6374,Meal (none specific)
DFW,2026-02-13,14:25,AA2600,American Airlines,Duration: 4h 37m,"1567 miles, 2521 km",Boeing 737-800 Passenger,172,G3 6112 /QF 4563,Meal (none specific)
DFW,2026-02-13,14:25,AA6294,American Airlines,Duration: 1h 22m,"190 miles, 306 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5362 /GF 6824 /QF 4730 /QR 9469,Meal (none specific)
DFW,2026-02-13,14:25,AA1686,American Airlines,Duration: 3h 2m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,AS 4153 /BA 5676 /GF 4134 /IB 4256 /QR 2612,Meal (none specific)
DFW,2026-02-13,14:26,AA1938,American Airlines,Duration: 2h 41m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 5579 /GF 6423,Meal (none specific)
DFW,2026-02-13,14:28,AS414,Alaska Airlines,Duration: 3h 58m,"1667 miles, 2682 km",Boeing 737MAX 9 Passenger,178,AY 2601 /HA 6655 /QR 2184 /TN 2751,Meal (none specific)
DFW,2026-02-13,14:30,AA60,American Airlines,Duration: 12h 0m,"6449 miles, 10376 km",Boeing 777-200 / 200ER,273,JL 7012,Meal (none specific)
DFW,2026-02-13,14:32,AA1863,American Airlines,Duration: 2h 47m,"1059 miles, 1704 km",Airbus A321,190,BA 1850 /GF 6647 /IB 4211 /QR 9063,Meal (none specific)
DFW,2026-02-13,14:32,AA3023,American Airlines,Duration: 3h 57m,"1307 miles, 2103 km",Boeing 787-9,262,,Meal (none specific)
DFW,2026-02-13,14:33,AA5215,American Airlines,Duration: 1h 51m,"409 miles, 658 km",Canadair (Bombardier) Regional Jet 900,76,BA 4591 /GF 6634 /QR 7826,Meal (none specific)
DFW,2026-02-13,14:33,AA3862,American Airlines,Duration: 1h 52m,"528 miles, 850 km",Embraer 175,73,AY 3730 /BA 2440 /IB 4907 /QR 2746,Meal (none specific)
DFW,2026-02-13,14:36,AA768,American Airlines,Duration: 2h 31m,"870 miles, 1400 km",Airbus A321neo,183,BA 5449 /GF 6801 /IB 4655 /QR 9318,Meal (none specific)
DFW,2026-02-13,14:37,AA2581,American Airlines,Duration: 2h 46m,"858 miles, 1381 km",Boeing 737-800 Passenger,172,QR 7583,Meal (none specific)
DFW,2026-02-13,14:41,AA4149,American Airlines,Duration: 1h 36m,"436 miles, 702 km",Embraer 175,73,QR 9481,Meal (none specific)
DFW,2026-02-13,14:44,DL412,Delta,Duration: 3h 3m,"991 miles, 1595 km",Airbus A320,157,KE 3426 /WS 8400,Meal (none specific)
DFW,2026-02-13,14:45,AA49,American Airlines,Duration: 10h 40m,"4963 miles, 7985 km",Boeing 787-9,262,AY 3749 /BA 1537 /GF 6649 /IB 4191 /MH 9561 /RJ 7111 /UL 2003,Meal (none specific)
DFW,2026-02-13,14:46,F91426,Frontier,Duration: 3h 1m,"1174 miles, 1889 km",Airbus A321,218,Y4 2150,Meal (none specific)
DFW,2026-02-13,14:47,AA4818,American Airlines,Duration: 2h 45m,"979 miles, 1575 km",Canadair (Bombardier) Regional Jet 900,75,QR 9395,Meal (none specific)
DFW,2026-02-13,14:48,AA5474,American Airlines,Duration: 1h 14m,"191 miles, 307 km",Canadair (Bombardier) Regional Jet 900,76,BA 1683 /GF 6814 /IB 4793 /QR 7768,Meal (none specific)
DFW,2026-02-13,14:49,AA2302,American Airlines,Duration: 2h 28m,"874 miles, 1406 km",Boeing 737-800 Passenger,172,AY 3722 /QR 9599,Meal (none specific)
DFW,2026-02-13,14:50,AA1180,American Airlines,Duration: 3h 12m,"1239 miles, 1994 km",Airbus A321,190,BA 4751 /G3 6392 /GF 6696 /IB 4252 /TN 1120,Meal (none specific)
DFW,2026-02-13,14:50,DL521,Delta,Duration: 3h 1m,"1239 miles, 1994 km",Airbus A319,132,CI 9005 /LA 7000 /LY 4284 /VS 2084,Meal (none specific)
DFW,2026-02-13,14:55,AA193,American Airlines,Duration: 11h 15m,"5212 miles, 8386 km",Boeing 787-8,234,AY 3843 /BA 1649 /IB 8215,Meal (none specific)
DFW,2026-02-13,14:55,AA3928,American Airlines,Duration: 1h 51m,"606 miles, 975 km",Embraer 175,73,BA 6662 /QR 9543,Meal (none specific)
DFW,2026-02-13,14:56,AA2811,American Airlines,Duration: 3h 13m,"987 miles, 1588 km",Airbus A321,190,AY 5689 /G3 6206 /QR 8568,Meal (none specific)
DFW,2026-02-13,14:57,AA413,American Airlines,Duration: 1h 17m,"248 miles, 399 km",Airbus A321,190,AS 4622 /AY 5707 /BA 5562 /GF 4353 /IB 8062 /QR 8765,Meal (none specific)
DFW,2026-02-13,15:05,AA21,American Airlines,Duration: 10h 30m,"4766 miles, 7668 km",Boeing 787-9,262,AY 3741 /BA 1590 /GF 4188 /IB 4915,Meal (none specific)
DFW,2026-02-13,15:06,AA5270,American Airlines,Duration: 2h 19m,"599 miles, 964 km",Canadair (Bombardier) Regional Jet 900,76,AS 6538 /AY 5703 /BA 1697 /GF 6804 /IB 4107 /QF 3323 /QR 7579,Meal (none specific)
DFW,2026-02-13,15:09,AA5383,American Airlines,Duration: 2h 19m,"604 miles, 972 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,AY 5685 /GF 4143 /QR 7613,Meal (none specific)
DFW,2026-02-13,15:10,AA5118,American Airlines,Duration: 2h 32m,"687 miles, 1105 km",Canadair (Bombardier) Regional Jet 900,76,QR 9016,Meal (none specific)
DFW,2026-02-13,15:10,AA4161,American Airlines,Duration: 0h 58m,"113 miles, 182 km",Embraer 170,67,AS 6185 /QR 2546,Meal (none specific)
DFW,2026-02-13,15:10,AY19,Finnair,Duration: 10h 40m,"5240 miles, 8431 km",Airbus A350-900,300,AA 9019 /BA 6053 /IB 6450,Meal (none specific)
DFW,2026-02-13,15:10,LF3007,Contour Aviation,Duration: 1h 55m,"487 miles, 784 km",Embraer RJ135 / RJ140 / RJ145,39,,Meal (none specific)
DFW,2026-02-13,15:10,QR729,Qatar Airways,Duration: 16h 10m,"7963 miles, 12812 km",Airbus A350-1000,354,MH 9077 /UL 3172 /WB 1068 /WY 6154,Meal (none specific)
DFW,2026-02-13,15:18,AA781,American Airlines,Duration: 2h 30m,"870 miles, 1400 km",Boeing 737-800 Passenger,172,AY 5699 /BA 6881 /GF 6890 /IB 4015 /QR 7877,Meal (none specific)
