arrival_airport,date,arrival_time,flight,airline,duration,distance,aircraft,seats,codeshare,meals
DFW,2026-02-14,16:50,CX876,Cathay Pacific,Duration: 14h 20m,"8156 miles, 13123 km",Airbus A350-1000,334,,Meal (none specific)
DFW,2026-02-14,16:53,AA3993,American Airlines,Duration: 3h 53m,"1205 miles, 1939 km",Embraer 175,73,AS 6771 /G3 6491 /PD 6059 /QF 4622 /QR 2423,Meal (none specific)
DFW,2026-02-14,16:54,AA348,American Airlines,Duration: 3h 30m,"1198 miles, 1928 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-14,16:54,AA1890,American Airlines,Duration: 2h 52m,"1059 miles, 1704 km",Airbus A321,190,BA 1887 /G3 6100 /QF 4526 /QR 9229,Meal (none specific)
DFW,2026-02-14,16:54,AA1785,American Airlines,Duration: 1h 53m,"449 miles, 722 km",Airbus A321,190,AS 6300 /BA 5070 /G3 6109 /QF 4820 /QR 9389,Meal (none specific)
DFW,2026-02-14,16:54,AA2192,American Airlines,Duration: 3h 23m,"1436 miles, 2311 km",Boeing 737-800 Passenger,172,BA 2406 /QR 9240,Meal (none specific)
DFW,2026-02-14,16:55,AA2451,American Airlines,Duration: 3h 11m,"932 miles, 1500 km",Airbus A321,190,G3 6485 /QF 4439 /QR 8773,Meal (none specific)
DFW,2026-02-14,17:03,AA1923,American Airlines,Duration: 2h 55m,"1052 miles, 1693 km",Airbus A319,128,,Meal (none specific)
DFW,2026-02-14,17:03,AA4005,American Airlines,Duration: 3h 1m,"1063 miles, 1710 km",Embraer 175,73,QR 9044,Meal (none specific)
DFW,2026-02-14,17:05,AA305,American Airlines,Duration: 3h 26m,"1094 miles, 1760 km",Airbus A319,128,QR 9258,Meal (none specific)
DFW,2026-02-14,17:05,AA280,American Airlines,Duration: 12h 50m,"6865 miles, 11046 km",Boeing 777-200 / 200ER,273,KE 5031 /MH 9428,Meal (none specific)
DFW,2026-02-14,17:05,AA2849,American Airlines,Duration: 2h 26m,"870 miles, 1400 km",Airbus A321neo,183,BA 5452 /G3 6279 /QF 4401,Meal (none specific)
DFW,2026-02-14,17:05,AA3254,American Airlines,Duration: 2h 48m,"1029 miles, 1656 km",Boeing 737-800 Passenger,172,BA 5525,Meal (none specific)
DFW,2026-02-14,17:06,AA3231,American Airlines,Duration: 2h 39m,"764 miles, 1229 km",Airbus A321,190,QF 4385 /QR 9146,Meal (none specific)
DFW,2026-02-14,17:08,AA2761,American Airlines,Duration: 1h 50m,"528 miles, 850 km",Airbus A319,128,BA 5080 /JL 7215 /QF 4660 /QR 2809,Meal (none specific)
DFW,2026-02-14,17:09,AA3839,American Airlines,Duration: 2h 45m,"984 miles, 1583 km",Embraer 175,73,QF 4636 /QR 2230,Meal (none specific)
DFW,2026-02-14,17:10,AA3267,American Airlines,Duration: 2h 39m,"943 miles, 1517 km",Boeing 737-800 Passenger,172,BA 4411 /QF 4789 /QR 9488,Meal (none specific)
DFW,2026-02-14,17:10,AA5169,American Airlines,Duration: 1h 36m,"305 miles, 491 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,AS 6617 /BA 5790 /GF 4296 /QF 4135 /QR 8668,Meal (none specific)
DFW,2026-02-14,17:11,AA6289,American Airlines,Duration: 1h 27m,"238 miles, 383 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 4346 /BA 1717 /GF 6848 /QF 4316 /QR 7561,Meal (none specific)
DFW,2026-02-14,17:16,AA2187,American Airlines,Duration: 3h 8m,"1104 miles, 1776 km",Airbus A320,150,QR 9535,Meal (none specific)
DFW,2026-02-14,17:19,AA3030,American Airlines,Duration: 3h 5m,"939 miles, 1511 km",Airbus A321,190,G3 6123 /MH 9477 /QF 3276 /QR 9569,Meal (none specific)
DFW,2026-02-14,17:21,AA2550,American Airlines,Duration: 1h 50m,"554 miles, 891 km",Airbus A319,128,AS 4127 /BA 6591 /GF 6481 /QR 2945,Meal (none specific)
DFW,2026-02-14,17:25,AA3740,American Airlines,Duration: 3h 20m,"1134 miles, 1825 km",Embraer 175,73,QR 2870,Meal (none specific)
DFW,2026-02-14,17:25,AA3924,American Airlines,Duration: 2h 31m,"696 miles, 1120 km",Embraer 170,67,QR 2288,Meal (none specific)
DFW,2026-02-14,17:25,DL436,Delta,Duration: 2h 25m,"733 miles, 1179 km",Airbus A320,157,AF 2364 /KL 5415 /LA 6462 /VS 5071 /WS 6502,Meal (none specific)
DFW,2026-02-14,17:27,AA6221,American Airlines,Duration: 1h 36m,"357 miles, 574 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 1830 /GF 4303 /QF 4463 /QR 2712,Meal (none specific)
DFW,2026-02-14,17:28,AA1143,American Airlines,Duration: 5h 54m,"2225 miles, 3580 km",Airbus A321neo,183,QR 2447,Meal (none specific)
DFW,2026-02-14,17:28,AA2095,American Airlines,Duration: 3h 18m,"1063 miles, 1710 km",Boeing 737MAX 8 Passenger,172,QR 7804,Meal (none specific)
DFW,2026-02-14,17:28,DL843,Delta,Duration: 2h 38m,"993 miles, 1598 km",Airbus A220-300,130,KL 7292 /WS 6460,Meal (none specific)
DFW,2026-02-14,17:30,AA1215,American Airlines,Duration: 2h 45m,"989 miles, 1591 km",Airbus A321,190,BA 5506 /QF 4117 /QR 2579,Meal (none specific)
DFW,2026-02-14,17:33,AA5506,American Airlines,Duration: 1h 53m,"433 miles, 697 km",Canadair (Bombardier) Regional Jet 900,76,AS 6844 /BA 4889 /GF 4338 /IB 8146 /QF 3321 /QR 2774,Meal (none specific)
DFW,2026-02-14,17:33,AA1988,American Airlines,Duration: 3h 21m,"1072 miles, 1725 km",Boeing 737-800 Passenger,172,AS 6715 /GF 6733 /QF 4833 /QR 9174,Meal (none specific)
DFW,2026-02-14,17:33,AA3281,American Airlines,Duration: 2h 17m,"606 miles, 975 km",Boeing 737-800 Passenger,172,AS 6527 /BA 5492 /QF 3151 /QR 7975,Meal (none specific)
DFW,2026-02-14,17:37,AA1973,American Airlines,Duration: 3h 52m,"1531 miles, 2463 km",Airbus A319,128,BA 5753 /QF 4476 /QR 7550,Meal (none specific)
DFW,2026-02-14,17:38,AA1100,American Airlines,Duration: 2h 19m,"633 miles, 1018 km",Airbus A321,190,AS 6850 /BA 1703 /GF 6601 /QF 4355 /QR 2339,Meal (none specific)
DFW,2026-02-14,17:38,AA6489,American Airlines,Duration: 1h 40m,"407 miles, 655 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2334,Meal (none specific)
DFW,2026-02-14,17:38,AA1862,American Airlines,Duration: 1h 50m,"472 miles, 759 km",Boeing 737MAX 8 Passenger,172,BA 4906 /QR 7552,Meal (none specific)
DFW,2026-02-14,17:38,AA3018,American Airlines,Duration: 2h 40m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 4853 /CX 7574 /G3 6328 /QF 4551,Meal (none specific)
DFW,2026-02-14,17:39,AA4095,American Airlines,Duration: 2h 51m,"1086 miles, 1747 km",Embraer 175,73,AS 4051 /QF 3064 /QR 2229,Meal (none specific)
DFW,2026-02-14,17:39,AA4081,American Airlines,Duration: 1h 9m,"176 miles, 283 km",Embraer 170,67,AS 6841 /BA 5090 /GF 6608 /QF 3201 /QR 9437,Meal (none specific)
DFW,2026-02-14,17:42,AA5426,American Airlines,Duration: 1h 18m,"191 miles, 307 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,65,BA 5766 /G3 6207 /QF 4337 /QR 2663,Meal (none specific)
DFW,2026-02-14,17:43,AA1208,American Airlines,Duration: 3h 19m,"1235 miles, 1987 km",Boeing 737MAX 8 Passenger,172,QR 2253,Meal (none specific)
DFW,2026-02-14,17:45,AA4820,American Airlines,Duration: 2h 0m,"492 miles, 792 km",Canadair (Bombardier) Regional Jet 900,75,QR 9534,Meal (none specific)
DFW,2026-02-14,17:45,AA6228,American Airlines,Duration: 2h 15m,"681 miles, 1096 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 9214,Meal (none specific)
DFW,2026-02-14,17:45,AA1996,American Airlines,Duration: 3h 37m,"1469 miles, 2364 km",Airbus A321,190,BA 5597 /CX 7578 /G3 6290 /GF 6716 /JL 7542 /QF 4499,Meal (none specific)
DFW,2026-02-14,17:46,AA2219,American Airlines,Duration: 3h 24m,"1036 miles, 1667 km",Airbus A321,190,BA 1746,Meal (none specific)
DFW,2026-02-14,17:46,AA5625,American Airlines,Duration: 1h 25m,"248 miles, 399 km",Canadair (Bombardier) Regional Jet 900,76,AS 6292 /BA 4436 /JL 7285 /QF 3320 /QR 9143,Meal (none specific)
DFW,2026-02-14,17:47,AA4014,American Airlines,Duration: 2h 52m,"956 miles, 1538 km",Embraer 175,73,,Meal (none specific)
DFW,2026-02-14,17:47,F91333,Frontier,Duration: 3h 13m,"932 miles, 1500 km",Airbus A320neo,186,Y4 2124,Meal (none specific)
DFW,2026-02-14,17:48,AA1492,American Airlines,Duration: 3h 3m,"930 miles, 1496 km",Boeing 737-800 Passenger,172,AS 4583 /CX 7641 /QF 4741 /QR 9388,Meal (none specific)
DFW,2026-02-14,17:48,AA1198,American Airlines,Duration: 2h 46m,"857 miles, 1379 km",Boeing 737-800 Passenger,172,AS 6267 /BA 4401 /CX 7674 /GF 4238 /QF 3073 /QR 9205,Meal (none specific)
DFW,2026-02-14,17:48,Y41800,Volaris,Duration: 2h 30m,"943 miles, 1517 km",Airbus A321neo,200,F9 6600,Meal (none specific)
DFW,2026-02-14,17:49,AA767,American Airlines,Duration: 4h 5m,"1667 miles, 2682 km",Airbus A321neo,183,BA 5588 /G3 6129 /GF 6445,Meal (none specific)
DFW,2026-02-14,17:50,AA1736,American Airlines,Duration: 2h 39m,"825 miles, 1327 km",Airbus A319,128,QF 3052 /QR 2769,Meal (none specific)
DFW,2026-02-14,17:50,AA2815,American Airlines,Duration: 3h 53m,"1307 miles, 2103 km",Boeing 787-8,234,BA 1934 /G3 6249 /MH 9343 /QF 4127,Meal (none specific)
DFW,2026-02-14,17:51,AA3535,American Airlines,Duration: 2h 30m,"840 miles, 1352 km",Embraer 175,73,QR 9312,Meal (none specific)
DFW,2026-02-14,17:52,AA3590,American Airlines,Duration: 1h 22m,"314 miles, 505 km",Embraer 170,67,BA 1661 /GF 6841 /QF 3270 /QR 2697,Meal (none specific)
DFW,2026-02-14,17:53,AA3126,American Airlines,Duration: 3h 7m,"928 miles, 1493 km",Boeing 737-800 Passenger,172,AS 4404 /QF 4835 /QR 7713,Meal (none specific)
DFW,2026-02-14,17:54,AA420,American Airlines,Duration: 2h 6m,"644 miles, 1036 km",Airbus A321,190,BA 1878 /G3 6351 /QF 4303 /QR 9487,Meal (none specific)
DFW,2026-02-14,17:54,AA2783,American Airlines,Duration: 3h 10m,"1174 miles, 1889 km",Airbus A321,190,AS 4142 /BA 5544 /G3 6236 /GF 4379 /QF 4599 /QR 2600,Meal (none specific)
DFW,2026-02-14,17:54,AA2264,American Airlines,Duration: 3h 7m,"1209 miles, 1945 km",Boeing 737MAX 8 Passenger,172,BA 5677 /GF 6600 /QF 4616,Meal (none specific)
DFW,2026-02-14,17:55,AA2944,American Airlines,Duration: 3h 14m,"1277 miles, 2055 km",Boeing 737-800 Passenger,172,AS 4506 /QF 3232 /QR 7624,Meal (none specific)
DFW,2026-02-14,17:55,AA2444,American Airlines,Duration: 3h 8m,"1169 miles, 1881 km",Boeing 737-800 Passenger,172,AS 6636 /QF 4890 /QR 2640,Meal (none specific)
DFW,2026-02-14,17:55,AA3179,American Airlines,Duration: 2h 17m,"724 miles, 1165 km",Airbus A319,128,G3 6144 /QF 4537,Meal (none specific)
DFW,2026-02-14,17:55,AA2556,American Airlines,Duration: 3h 15m,"1317 miles, 2119 km",Boeing 737-800 Passenger,172,BA 4392 /QR 2583,Meal (none specific)
DFW,2026-02-14,17:55,AA977,American Airlines,Duration: 2h 17m,"725 miles, 1167 km",Airbus A319,128,QR 9310,Meal (none specific)
DFW,2026-02-14,17:55,AA2655,American Airlines,Duration: 3h 51m,"1622 miles, 2610 km",Airbus A321,190,BA 5368 /G3 6216 /GF 6766 /QR 2819,Meal (none specific)
DFW,2026-02-14,17:55,AA3282,American Airlines,Duration: 2h 53m,"1129 miles, 1817 km",Airbus A321,190,IB 8174 /QF 4618,Meal (none specific)
DFW,2026-02-14,17:55,AA2083,American Airlines,Duration: 3h 17m,"1320 miles, 2124 km",Boeing 737MAX 8 Passenger,172,QR 9210,Meal (none specific)
DFW,2026-02-14,17:55,AA2845,American Airlines,Duration: 2h 47m,"993 miles, 1598 km",Airbus A321,190,BA 1815 /G3 6154 /QF 4679 /QR 7665,Meal (none specific)
DFW,2026-02-14,18:00,AA1418,American Airlines,Duration: 2h 49m,"858 miles, 1381 km",Airbus A320,150,QF 3044 /QR 2631,Meal (none specific)
DFW,2026-02-14,18:00,AA128,American Airlines,Duration: 13h 35m,"7378 miles, 11871 km",Boeing 787-9,262,CZ 1621,Meal (none specific)
DFW,2026-02-14,18:01,AA2325,American Airlines,Duration: 3h 16m,"990 miles, 1593 km",Airbus A321,190,AS 4612 /BA 1752 /QF 4143 /QR 9348,Meal (none specific)
DFW,2026-02-14,18:03,UA1439,United,Duration: 1h 23m,"225 miles, 362 km",Boeing 737-800 Passenger,167,CM 1323 /NZ 6513,Meal (none specific)
DFW,2026-02-14,18:04,AA5624,American Airlines,Duration: 2h 31m,"694 miles, 1117 km",Canadair (Bombardier) Regional Jet 900,76,QR 9045,Meal (none specific)
DFW,2026-02-14,18:04,AA2976,American Airlines,Duration: 2h 7m,"587 miles, 944 km",Boeing 737MAX 8 Passenger,172,AS 6781 /BA 5186 /GF 4339 /QF 4776 /QR 7963,Meal (none specific)
DFW,2026-02-14,18:05,AA1772,American Airlines,Duration: 3h 20m,"1364 miles, 2195 km",Airbus A319,128,QR 9385,Meal (none specific)
DFW,2026-02-14,18:06,AA1393,American Airlines,Duration: 2h 31m,"871 miles, 1401 km",Boeing 737-800 Passenger,172,BA 1678 /QR 2232,Meal (none specific)
DFW,2026-02-14,18:06,AA3385,American Airlines,Duration: 3h 6m,"925 miles, 1488 km",Embraer 175,73,QF 4706 /QR 2300,Meal (none specific)
DFW,2026-02-14,18:08,AA2640,American Airlines,Duration: 1h 32m,"225 miles, 362 km",Boeing 737MAX 8 Passenger,172,AS 6733 /BA 4439 /CX 7652 /FJ 5056 /G3 6167 /GF 4106 /QF 3283 /QR 7908,Meal (none specific)
DFW,2026-02-14,18:08,AA1599,American Airlines,Duration: 2h 47m,"1029 miles, 1656 km",Boeing 737-800 Passenger,172,BA 5644,Meal (none specific)
DFW,2026-02-14,18:09,AA4934,American Airlines,Duration: 2h 22m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8098 /QF 4780,Meal (none specific)
DFW,2026-02-14,18:09,AA2314,American Airlines,Duration: 3h 49m,"1221 miles, 1965 km",Boeing 737-800 Passenger,172,CX 7639 /QF 4564,Meal (none specific)
DFW,2026-02-14,18:09,AA5542,American Airlines,Duration: 2h 32m,"687 miles, 1105 km",Canadair (Bombardier) Regional Jet 900,76,QR 9207,Meal (none specific)
DFW,2026-02-14,18:10,AA1961,American Airlines,Duration: 1h 23m,"248 miles, 399 km",Airbus A319,128,AS 6304 /BA 5564 /GF 6868 /QF 4301 /QR 7783,Meal (none specific)
DFW,2026-02-14,18:12,AA1737,American Airlines,Duration: 3h 16m,"987 miles, 1588 km",Airbus A321,190,G3 6056 /QF 4894 /QR 7991,Meal (none specific)
DFW,2026-02-14,18:12,AA3236,American Airlines,Duration: 2h 43m,"774 miles, 1245 km",Airbus A321,190,AS 6181 /QF 4144 /QR 8547,Meal (none specific)
DFW,2026-02-14,18:14,AA5043,American Airlines,Duration: 1h 47m,"384 miles, 618 km",Canadair (Bombardier) Regional Jet 900,76,BA 1737 /GF 6808 /QF 4874 /QR 2861,Meal (none specific)
DFW,2026-02-14,18:14,AA2898,American Airlines,Duration: 3h 42m,"1126 miles, 1812 km",Airbus A321,190,AS 4033 /BA 2441 /G3 6288 /GF 6579 /IB 4989 /QF 3163 /QR 2437,Meal (none specific)
DFW,2026-02-14,18:14,AA2218,American Airlines,Duration: 3h 35m,"1107 miles, 1781 km",Airbus A321,190,AS 4250 /QF 4906 /QR 7646,Meal (none specific)
DFW,2026-02-14,18:14,AA1915,American Airlines,Duration: 3h 41m,"1161 miles, 1868 km",Airbus A321,190,AS 4315 /QF 4903 /QR 9191,Meal (none specific)
DFW,2026-02-14,18:15,AA1008,American Airlines,Duration: 2h 44m,"733 miles, 1179 km",Airbus A321,190,AS 4178 /G3 6267 /GF 6780 /QF 4375,Meal (none specific)
DFW,2026-02-14,18:15,AA791,American Airlines,Duration: 3h 2m,"850 miles, 1368 km",Airbus A319,128,QR 2484,Meal (none specific)
DFW,2026-02-14,18:15,AA3404,American Airlines,Duration: 2h 30m,"693 miles, 1115 km",Embraer 175,73,QR 2255,Meal (none specific)
DFW,2026-02-14,18:15,AA5528,American Airlines,Duration: 2h 17m,"628 miles, 1010 km",Canadair (Bombardier) Regional Jet 900,76,AS 6424 /QF 4852 /QR 2671,Meal (none specific)
DFW,2026-02-14,18:15,AA3956,American Airlines,Duration: 3h 19m,"991 miles, 1595 km",Embraer 175,73,CX 7646 /G3 6274 /GF 4255 /QF 4889 /QR 8737,Meal (none specific)
DFW,2026-02-14,18:15,AA3506,American Airlines,Duration: 2h 25m,"645 miles, 1038 km",Embraer 175,73,QR 2525,Meal (none specific)
DFW,2026-02-14,18:15,AA2638,American Airlines,Duration: 3h 52m,"1216 miles, 1957 km",Boeing 737-800 Passenger,172,AS 4770 /QF 4444 /QR 9120,Meal (none specific)
DFW,2026-02-14,18:15,AA2693,American Airlines,Duration: 3h 28m,"1065 miles, 1714 km",Boeing 737-800 Passenger,172,AS 6028 /CX 7653 /G3 6373 /QF 4465 /QR 9336,Meal (none specific)
DFW,2026-02-14,18:15,AA696,American Airlines,Duration: 2h 2m,"553 miles, 890 km",Airbus A320,150,AS 6512 /BA 5683 /G3 6308 /GF 6855 /QF 3096 /QR 9514,Meal (none specific)
DFW,2026-02-14,18:15,AA4230,American Airlines,Duration: 2h 59m,"871 miles, 1401 km",Embraer 175,73,QR 2665,Meal (none specific)
DFW,2026-02-14,18:15,F92550,Frontier,Duration: 2h 5m,"644 miles, 1036 km",Airbus A320,218,Y4 2439,Meal (none specific)
DFW,2026-02-14,18:19,AA3935,American Airlines,Duration: 3h 4m,"903 miles, 1453 km",Embraer 175,73,QR 8761,Meal (none specific)
DFW,2026-02-14,18:20,AA372,American Airlines,Duration: 4h 35m,"1714 miles, 2758 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-14,18:20,AA4136,American Airlines,Duration: 3h 27m,"1435 miles, 2309 km",Embraer 175,73,AS 4092 /QR 9049,Meal (none specific)
DFW,2026-02-14,18:20,AA4131,American Airlines,Duration: 3h 16m,"1184 miles, 1905 km",Embraer 175,73,,Meal (none specific)
DFW,2026-02-14,18:20,B6515,JetBlue,Duration: 4h 38m,"1567 miles, 2521 km",Airbus A220-300,140,QR 3947,Meal (none specific)
DFW,2026-02-14,18:23,AA6298,American Airlines,Duration: 3h 5m,"1100 miles, 1770 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2837,Meal (none specific)
DFW,2026-02-14,18:23,AA2501,American Airlines,Duration: 2h 24m,"643 miles, 1035 km",Airbus A320,150,BA 5737 /QF 4766 /QR 8629,Meal (none specific)
DFW,2026-02-14,18:26,AA2181,American Airlines,Duration: 3h 0m,"865 miles, 1392 km",Boeing 737MAX 8 Passenger,172,AS 4763 /QF 4667 /QR 7566,Meal (none specific)
DFW,2026-02-14,18:26,AA947,American Airlines,Duration: 2h 20m,"870 miles, 1400 km",Boeing 737MAX 8 Passenger,172,BA 4719 /G3 6057 /GF 6726 /QF 4610,Meal (none specific)
DFW,2026-02-14,18:28,AA1056,American Airlines,Duration: 4h 18m,"1394 miles, 2243 km",Boeing 737-800 Passenger,172,G3 6165 /QF 3042,Meal (none specific)
DFW,2026-02-14,18:31,UA442,United,Duration: 4h 11m,"1377 miles, 2216 km",Boeing 737MAX 9 Passenger,179,SN 8851,Meal (none specific)
DFW,2026-02-14,18:32,AA2584,American Airlines,Duration: 5h 39m,"2041 miles, 3284 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-14,18:36,AA6385,American Airlines,Duration: 2h 54m,"850 miles, 1368 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 2410,Meal (none specific)
DFW,2026-02-14,18:38,AA1887,American Airlines,Duration: 4h 11m,"1306 miles, 2101 km",Boeing 737-800 Passenger,172,QR 2685,Meal (none specific)
DFW,2026-02-14,18:40,TK191,Turkish Airlines,Duration: 13h 15m,"6296 miles, 10130 km",Boeing 777-300ER,357,PK 5191,Meal (none specific)
DFW,2026-02-14,18:41,AA3651,American Airlines,Duration: 3h 2m,"1097 miles, 1765 km",Embraer 175,73,AY 3729 /QR 2373,Meal (none specific)
DFW,2026-02-14,18:42,AA2838,American Airlines,Duration: 3h 13m,"939 miles, 1511 km",Airbus A321neo,183,BA 1775 /FJ 5095 /GF 4151 /QF 4146 /QR 8197,Meal (none specific)
DFW,2026-02-14,18:45,AA1750,American Airlines,Duration: 3h 20m,"1036 miles, 1667 km",Airbus A321,190,BA 1779 /QF 4836,Meal (none specific)
DFW,2026-02-14,18:45,AA1805,American Airlines,Duration: 2h 44m,"815 miles, 1311 km",Boeing 737-800 Passenger,172,AS 4407 /GF 4232 /QF 3217 /QR 9178,Meal (none specific)
DFW,2026-02-14,18:45,AA4097,American Airlines,Duration: 1h 44m,"472 miles, 759 km",Embraer 175,73,AS 6825 /BA 4903 /GF 6645 /QF 4408 /QR 8196,Meal (none specific)
DFW,2026-02-14,18:45,AA1619,American Airlines,Duration: 1h 57m,"449 miles, 722 km",Airbus A320,150,AS 6301 /BA 5068 /CX 7675 /GF 4322 /QF 3072 /QR 7994,Meal (none specific)
DFW,2026-02-14,18:47,AA6496,American Airlines,Duration: 1h 52m,"552 miles, 888 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 5540 /IB 8079 /QF 3329 /QR 2885,Meal (none specific)
DFW,2026-02-14,18:48,AA5335,American Airlines,Duration: 1h 51m,"409 miles, 658 km",Canadair (Bombardier) Regional Jet 900,76,BA 4589 /GF 6844 /QF 3265 /QR 9208,Meal (none specific)
DFW,2026-02-14,18:50,AA4980,American Airlines,Duration: 2h 52m,"962 miles, 1548 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,QR 8757,Meal (none specific)
DFW,2026-02-14,18:55,AA5470,American Airlines,Duration: 3h 3m,"876 miles, 1409 km",Canadair (Bombardier) Regional Jet 900,76,QR 7956,Meal (none specific)
DFW,2026-02-14,18:55,AA1244,American Airlines,Duration: 3h 56m,"1196 miles, 1924 km",Boeing 737-800 Passenger,172,QF 4113,Meal (none specific)
DFW,2026-02-14,18:55,AA1486,American Airlines,Duration: 3h 49m,"1337 miles, 2151 km",Boeing 737-800 Passenger,172,QR 8170,Meal (none specific)
DFW,2026-02-14,19:00,VB582,Viva,Duration: 2h 40m,"874 miles, 1406 km",Airbus A320,180,,Meal (none specific)
DFW,2026-02-14,19:01,AA6192,American Airlines,Duration: 1h 22m,"191 miles, 307 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,BA 6505 /GF 4374 /QF 4500 /QR 8550,Meal (none specific)
DFW,2026-02-14,19:02,AA2887,American Airlines,Duration: 3h 17m,"987 miles, 1588 km",Airbus A321,190,QF 4582 /QR 7992,Meal (none specific)
DFW,2026-02-14,19:03,AA1883,American Airlines,Duration: 2h 57m,"1052 miles, 1693 km",Airbus A319,128,QR 2695,Meal (none specific)
DFW,2026-02-14,19:05,AA1668,American Airlines,Duration: 4h 6m,"1307 miles, 2103 km",Airbus A321,190,BA 4348 /QF 3331,Meal (none specific)
DFW,2026-02-14,19:05,AA1104,American Airlines,Duration: 4h 1m,"1443 miles, 2322 km",Boeing 737-800 Passenger,172,QR 2324,Meal (none specific)
DFW,2026-02-14,19:05,AA2679,American Airlines,Duration: 3h 12m,"949 miles, 1527 km",Airbus A321,190,QR 2920,Meal (none specific)
DFW,2026-02-14,19:10,AA2929,American Airlines,Duration: 3h 2m,"948 miles, 1525 km",Airbus A319,128,QR 9623,Meal (none specific)
DFW,2026-02-14,19:10,BA193,British Airways,Duration: 10h 25m,"4766 miles, 7668 km",Airbus A350-1000,331,AA 6950 /AY 5493 /EI 8893 /IB 3575,Meal (none specific)
DFW,2026-02-14,19:11,AA2465,American Airlines,Duration: 3h 9m,"921 miles, 1482 km",Boeing 737-800 Passenger,172,AS 4335 /GF 6511 /QF 4750 /QR 8208,Meal (none specific)
DFW,2026-02-14,19:13,AA6304,American Airlines,Duration: 2h 23m,"705 miles, 1134 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,IB 8235 /QF 4855 /QR 8191,Meal (none specific)
DFW,2026-02-14,19:16,AA2755,American Airlines,Duration: 3h 10m,"1239 miles, 1994 km",Airbus A321,190,BA 4408 /CX 7718 /FJ 5099 /GF 6869 /JL 7504 /TN 1188,Meal (none specific)
DFW,2026-02-14,19:18,NK2223,Spirit,Duration: 4h 19m,"1377 miles, 2216 km",Airbus A321 (sharklets),228,,Meal (none specific)
DFW,2026-02-14,19:19,AA6410,American Airlines,Duration: 1h 7m,"90 miles, 145 km",Canadair (Bombardier) Regional Jet 700 and Challenger 870,66,AS 6537 /GF 4179 /QF 4414 /QR 7756,Meal (none specific)
DFW,2026-02-14,19:20,BR50,EVA Air,Duration: 13h 35m,"7749 miles, 12468 km",Boeing 787-9,289,,Meal (none specific)
DFW,2026-02-14,19:20,DL846,Delta,Duration: 4h 25m,"1394 miles, 2243 km",Airbus A220-300,130,WS 7694,Meal (none specific)
DFW,2026-02-14,19:22,AA1598,American Airlines,Duration: 3h 22m,"1002 miles, 1612 km",Boeing 737MAX 8 Passenger,172,AS 6229 /QF 4575 /QR 7899,Meal (none specific)
DFW,2026-02-14,19:22,AA2834,American Airlines,Duration: 4h 57m,"1707 miles, 2747 km",Boeing 737-800 Passenger,172,QR 8543,Meal (none specific)
DFW,2026-02-14,19:22,AA3776,American Airlines,Duration: 1h 59m,"638 miles, 1027 km",Embraer 175,73,QR 7886,Meal (none specific)
DFW,2026-02-14,19:25,AA355,American Airlines,Duration: 4h 0m,"1357 miles, 2183 km",Boeing 737-800 Passenger,172,QR 9430,Meal (none specific)
DFW,2026-02-14,19:25,AA2558,American Airlines,Duration: 4h 32m,"1555 miles, 2502 km",Boeing 737-800 Passenger,172,QR 9617,Meal (none specific)
DFW,2026-02-14,19:25,AA163,American Airlines,Duration: 3h 20m,"1057 miles, 1701 km",Boeing 737-800 Passenger,172,,Meal (none specific)
DFW,2026-02-14,19:26,AA3660,American Airlines,Duration: 0h 55m,"140 miles, 225 km",Embraer 175,73,QR 7707,Meal (none specific)
DFW,2026-02-14,19:28,AA896,American Airlines,Duration: 2h 39m,"806 miles, 1297 km",Boeing 737-800 Passenger,172,BA 5174 /FJ 5065 /GF 6493 /IB 4232 /QF 4442 /QR 8639,Meal (none specific)
DFW,2026-02-14,19:30,F93241,Frontier,Duration: 3h 1m,"806 miles, 1297 km",Airbus A321neo,238,Y4 2565,Meal (none specific)
DFW,2026-02-14,19:31,AA4248,American Airlines,Duration: 3h 24m,"1190 miles, 1915 km",Embraer 175,73,QR 7897,Meal (none specific)
DFW,2026-02-14,19:31,AA360,American Airlines,Duration: 3h 49m,"1327 miles, 2135 km",Boeing 737-800 Passenger,172,,Meal (none specific)
